date,time,Acc,EventAcc,TotalAcc,RInt
08/07/2023,08:44:40,0.00,0.00,13.46,0.00
08/07/2023,08:45:03,0.00,0.00,13.46,0.00
08/07/2023,08:45:04,0.00,0.00,13.46,0.00
08/07/2023,08:46:04,0.00,0.00,13.46,0.00
08/07/2023,08:46:05,0.00,0.00,13.46,0.00
08/07/2023,08:49:04,0.00,0.00,13.46,0.00
08/07/2023,08:50:04,0.00,0.00,13.46,0.00
08/07/2023,08:50:04,0.00,0.00,13.46,0.00
08/07/2023,08:51:03,0.00,0.00,13.46,0.00
08/07/2023,08:51:04,0.00,0.00,13.46,0.00
08/07/2023,08:52:04,0.00,0.00,13.46,0.00
08/07/2023,08:53:04,0.00,0.00,13.46,0.00
08/07/2023,08:53:04,0.00,0.00,13.46,0.00
08/07/2023,08:54:04,0.00,0.00,13.46,0.00
08/07/2023,08:54:05,0.00,0.00,13.46,0.00
08/07/2023,08:55:04,0.00,0.00,13.46,0.00
08/07/2023,08:56:04,0.00,0.00,13.46,0.00
08/07/2023,08:56:04,0.00,0.00,13.46,0.00
08/07/2023,08:57:04,0.00,0.00,13.46,0.00
08/07/2023,08:57:04,0.00,0.00,13.46,0.00
08/07/2023,08:58:03,0.00,0.00,13.46,0.00
08/07/2023,08:58:03,0.00,0.00,13.46,0.00
08/07/2023,08:58:03,0.00,0.00,13.46,0.00
08/07/2023,08:58:03,0.00,0.00,13.46,0.00
08/07/2023,08:59:05,0.00,0.00,13.46,0.00
08/07/2023,09:02:04,0.00,0.00,13.46,0.00
08/07/2023,09:02:05,0.00,0.00,13.46,0.00
08/07/2023,09:03:05,0.00,0.00,13.46,0.00
08/07/2023,09:04:04,0.00,0.00,13.46,0.00
08/07/2023,09:04:04,0.00,0.00,13.46,0.00
08/07/2023,09:05:05,0.00,0.00,13.46,0.00
08/07/2023,09:06:05,0.00,0.00,13.46,0.00
08/07/2023,09:06:05,0.00,0.00,13.46,0.00
08/07/2023,09:07:04,0.00,0.00,146,0.00
08/07/2023,09:07:04,0.00,0.00,13.46,0.00
08/07/2023,09:08:05,0.00,0.00,13.46,0.00
08/07/2023,09:08:05,0.00,0.00,13.46,0.00
08/07/2023,09:09:04,0.00,0.00,13.46,0.00
08/07/2023,09:09:04,0.00,0.00,13.46,0.00
08/07/2023,09:09:04,0.00,0.00,13.46,0.00
08/07/2023,09:10:04,0.00,0.00,13.46,0.00
08/07/2023,09:11:03,0.00,0.00,13.46,0.00
08/07/2023,09:11:04,0.00,0.00,13.46,0.00
08/07/2023,09:12:04,0.00,0.00,13.46,0.00
08/07/2023,09:12:04,0.00,0.00,13.46,0.00
08/07/2023,09:13:04,0.00,0.00,13.46,0.00
08/07/2023,09:13:05,0.00,0.00,13.46,0.00
08/07/2023,09:14:04,0.00,0.00,13.46,0.00
08/07/2023,09:14:05,0.00,0.00,13.46,0.00
08/07/2023,09:15:05,0.00,0.00,13.46,0.00
08/07/2023,09:15:05,0.00,0.00,13.46,0.00
08/07/2023,09:16:03,0.00,0.00,13.46,0.00
08/07/2023,09:16:04,0.00,0.00,13.46,0.00
08/07/2023,09:16:04,0.00,0.00,13.46,0.00
08/07/2023,09:16:04,0.00,0.00,13.46,0.00
08/07/2023,09:17:04,0.00,0.00,13.46,0.00
08/07/2023,09:17:04,0.00,0.00,13.46,0.00
08/07/2023,09:24:04,0.00,0.00,13.46,0.00
08/07/2023,09:24:05,0.00,0.00,13.46,0.00
08/07/2023,09:25:04,0.00,0.00,13.46,0.00
08/07/2023,09:25:05,0.00,0.00,13.46,0.00
08/07/2023,09:26:04,0.00,0.00,13.46,0.00
08/07/2023,09:26:04,0.00,0.00,13.46,0.00
08/07/2023,09:27:04,0.00,0.00,13.46,0.00
08/07/2023,09:27:04,0.00,0.00,13.46,0.00
08/07/2023,09:37:04,0.00,0.00,13.46,0.00
08/07/2023,09:38:03,0.00,0.00,13.46,0.00
08/07/2023,09:38:03,0.00,0.00,13.46,0.00
08/07/2023,09:38:04,0.00,0.00,13.46,0.00
08/07/2023,09:39:04,0.00,0.00,13.46,0.00
08/07/2023,09:40:04,0.00,0.00,13.46,0.00
08/07/2023,09:40:04,0.00,0.00,13.46,0.00
08/07/2023,09:40:04,0.00,0.00,13.46,0.00
08/07/2023,09:41:04,0.00,0.00,13.46,0.00
08/07/2023,09:41:04,0.00,0.00,13.46,0.00
08/07/2023,09:41:04,0.00,0.00,13.46,0.00
08/07/2023,09:42:05,0.00,0.00,13.46,0.00
08/07/2023,09:43:04,0.00,0.00,13.46,0.00
08/07/2023,09:44:04,0.00,0.00,13.46,0.00
08/07/2023,09:44:04,0.00,0.00,13.46,0.00
08/07/2023,09:44:05,0.00,0.00,13.46,0.00
08/07/2023,09:45:03,0.00,0.00,13.46,0.00
08/07/2023,09:45:04,0.00,0.00,13.46,0.00
08/07/2023,09:45:04,0.00,0.00,13.46,0.00
08/07/2023,09:46:04,0.00,0.00,13.46,0.00
08/07/2023,09:48:03,0.00,0.00,13.46,0.00
08/07/2023,09:48:04,0.00,0.00,13.46,0.00
08/07/2023,09:49:04,mm,0.00
08/07/2023,09:49:05,0.00,0.00,13.46,0.00
08/07/2023,09:50:04,0.00,0.00,13.46,0.00
08/07/2023,09:50:04,0.00,0.00,13.46,0.00
08/07/2023,09:51:04,0.00,0.00,13.46,0.00
08/07/2023,09:51:05,0.00,0.00,13.46,0.00
08/07/2023,09:52:03,0.00,0.00,13.46,0.00
08/07/2023,09:53:04,0.00,0.00,13.46,0.00
08/07/2023,09:53:04,0.00,0.00,13.46,0.00
08/07/2023,09:53:05,0.00,0.00,13.46,0.00
08/07/2023,09:54:04,0.00,0.00,13.46,0.00
08/07/2023,09:56:04,0.00,0.00,13.46,0.00
08/07/2023,10:02:04,0.00,0.00,13.46,0.00
08/07/2023,10:02:05,0.00,0.00,13.46,0.00
08/07/2023,10:03:04,0.00,0.00,13.46,0.00
08/07/2023,10:03:05,0.00,0.00,13.46,0.00
08/07/2023,10:04:05,0.00,0.00,13.46,0.00
08/07/2023,10:05:03,0.00,0.00,13.46,0.00
08/07/2023,10:05:03,0.00,0.00,13.46,0.00
08/07/2023,10:06:04,0.00,0.00,13.46,0.00
08/07/2023,10:09:03,0.00,0.00,mm,0.00
08/07/2023,10:09:04,0.00,0.00,13.46,0.00
08/07/2023,10:09:04,0.00,0.00,13.46,0.00
08/07/2023,10:13:04,0.00,0.00,13.46,0.00
08/07/2023,10:14:05,0.00,0.00,13.46,0.00
08/07/2023,10:15:04,0.00,0.00,13.46,0.00
08/07/2023,10:17:04,0.00,0.00,13.46,0.00
08/07/2023,10:23:03,mm,0.00,13.46,0.00
08/07/2023,10:23:05,0.00,0.00,13.46,0.00
08/07/2023,10:23:05,0.00,0.00,13.46,0.00
08/07/2023,10:29:04
08/07/2023,10:29:04,0.00,0.00,13.46,0.00
08/07/2023,10:30:03,0.00,0.00,13.46,0.00
08/07/2023,10:30:04,0.00,0.00,13.46,0.00
08/07/2023,10:30:04,0.00,0.00,13.46,0.00
08/07/2023,10:31:05,0.00,0.00,13.46,0.00
08/07/2023,10:31:05,0.00,0.00,13.46,0.00
08/07/2023,10:32:04,0.00,0.00,13.46,0.00
08/07/2023,10:34:04,0.00,0.00,13.46,0.00
08/07/2023,10:35:03,0.00,0.00,13.46,0.00
08/07/2023,10:42:03,0.00,0.00,13.46,0.00
08/07/2023,10:42:03,0.00,0.00,13.46,0.00
08/07/2023,10:43:03,0.00,0.00,13.46,0.00
08/07/2023,10:43:04,0.00,0.00,13.46,0.00
08/07/2023,10:43:04,0.00,0.00,13.46,0.00
08/07/2023,10:45:02,m,0.00
08/07/2023,10:45:04,0.00,0.00,13.46,0.00
08/07/2023,10:47:04
08/07/2023,10:47:04,0.00,0.00,13.46,0.00
08/07/2023,10:48:03,0.00,0.00,13.46,0.00
08/07/2023,10:48:04,0.00,0.00,13.46,0.00
08/07/2023,10:49:05,0.00,0.00,13.46,0.00
08/07/2023,10:49:05,0.00,0.00,13.46,0.00
08/07/2023,10:50:04,0.00,0.00,13.46,0.00
08/07/2023,10:51:04,0.00,0.00,13.46,0.00
08/07/2023,10:52:04
08/07/2023,10:53:03,0.00,0.00,13.46,0.00
08/07/2023,10:53:04,0.00,0.00,13.46,0.00
08/07/2023,10:54:03,0.00,0.00,13.46,0.00
08/07/2023,10:54:03,0.00,0.00,13.46,0.00
08/07/2023,10:54:04,0.00,0.00,13.46,0.00
08/07/2023,10:56:03,0.00,0.00,13.46,0.00
08/07/2023,10:56:03,0.00,0.00,13.46,0.00
08/07/2023,10:56:04,0.00,0.00,13.46,0.00
08/07/2023,10:56:04,0.00,0.00,13.46,0.00
08/07/2023,10:57:04,0.00,0.00,13.46,0.00
