,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,date,time,temp (c),pressure,hummidity,gas
0,0,0,0,0,0,06/19/2023,16:07:29,21.2809765625,1008.615909695936,48.18211317520408,1392
1,1,1,1,1,1,06/19/2023,16:07:32,21.3012890625,1008.5698422796672,48.11040841864251,1251
2,2,2,2,2,2,06/19/2023,16:08:02,21.286640625,1008.5986933654962,48.00364247896496,1297
3,3,3,3,3,3,06/19/2023,16:08:32,21.29171875,1008.6139175038816,48.05983444637661,1305
4,4,4,4,4,4,06/19/2023,16:09:02,21.2809765625,1008.5757990019646,47.972090783424854,1356
5,5,5,5,5,5,06/19/2023,16:09:32,21.30890625,1008.5893354917112,48.10514867986127,1273
6,6,6,6,6,6,06/19/2023,16:10:03,21.32140625,1008.5568694284764,47.99547879842469,1254
7,7,7,7,7,7,06/19/2023,16:10:33,21.747578125,1008.5978092572128,47.73202683614642,2058
8,8,8,8,8,8,06/19/2023,16:11:03,21.453046875,1008.5842934636352,46.86633686398155,8812
9,9,9,9,9,9,06/19/2023,16:11:33,21.3606640625,1008.6028193410998,47.67323470235886,4620
10,10,10,10,10,10,06/19/2023,16:12:02,21.3442578125,1008.5886059152372,47.739078829157854,3377
11,11,11,11,11,11,06/19/2023,16:12:32,21.346796875,1008.5594460915008,47.739383331455144,2786
12,12,12,12,12,12,06/19/2023,16:13:02,21.31828125,1008.5583006300876,47.82230089296118,2425
13,13,13,13,13,13,06/19/2023,16:13:32,21.313203125,1008.6567295995216,47.877215467487254,2031
14,14,14,14,14,14,06/19/2023,16:14:02,22.632734375,1008.6320368070296,47.456350465782506,15739
15,15,15,15,15,15,06/19/2023,16:14:32,21.509296875,1008.725673607157,46.63996918010483,13584
16,16,16,16,16,16,06/19/2023,16:15:02,21.416328125,1008.7766516120732,47.26124421415216,10211
17,17,17,17,17,17,06/19/2023,16:15:33,21.34484375,1008.7166211649896,47.78231444797352,5081
18,18,18,18,18,18,06/19/2023,16:16:02,21.3329296875,1008.7032723478682,48.046270970066566,3839
19,19,19,19,19,19,06/19/2023,16:16:32,21.3176953125,1008.7244531494867,47.97650940361809,3224
20,20,20,20,20,20,06/19/2023,16:17:02,21.290546875,1008.7657074759708,47.89917538201509,2860
21,21,21,21,21,21,06/19/2023,16:17:32,21.260078125,1008.7545761119962,47.94488574455354,2609
22,22,22,22,22,22,06/19/2023,16:18:03,21.2284375,1008.7347861588258,47.99663818395086,2575
23,23,23,23,23,23,06/19/2023,16:18:33,21.190546875,1008.7579558229096,48.1094151649785,2103
24,24,24,24,24,24,06/19/2023,16:19:02,21.1602734375,1008.787244979422,48.229355830534445,1982
25,25,25,25,25,25,06/19/2023,16:19:32,21.1317578125,1008.7392808407508,48.30628908193401,1877
26,26,26,26,26,26,06/19/2023,16:20:02,21.11671875,1008.7741360407018,48.29828873392922,1784
27,27,27,27,27,27,06/19/2023,16:20:32,21.1034375,1008.798578964726,48.38327488431528,1708
28,28,28,28,28,28,06/19/2023,16:21:02,21.1001171875,1008.879876605652,48.43856056547098,1636
29,29,29,29,29,29,06/19/2023,16:21:32,21.111640625,1008.8658453994748,48.421390509738096,1572
30,30,30,30,30,30,06/19/2023,16:22:02,21.1122265625,1008.947032473614,48.384337716714015,1514
31,31,31,31,31,31,06/19/2023,16:22:32,21.1008984375,1008.8143577553452,48.358223629471176,1455
32,32,32,32,32,32,06/19/2023,16:23:02,21.1034375,1008.8921457339655,48.36471629137725,1413
33,33,33,33,33,33,06/19/2023,16:23:32,21.0958203125,1008.7723991330538,48.400914122297394,1368
34,34,34,34,34,34,06/19/2023,16:24:02,21.097578125,1008.782039278238,48.419689024368274,1320
35,35,35,35,35,35,06/19/2023,16:24:32,21.0950390625,1008.8579671552995,48.47508020891278,1282
36,36,36,36,36,36,06/19/2023,16:25:02,21.0938671875,1008.8693622297852,48.518271347295894,1249
37,37,37,37,37,37,06/19/2023,16:25:32,21.0958203125,1008.8459149071213,48.47517481081673,1216
38,38,38,38,38,38,06/19/2023,16:26:02,21.1204296875,1008.800428727202,48.527682081615886,1179
39,39,39,39,39,39,06/19/2023,16:26:32,21.13234375,1008.793735355918,48.47959835353174,1142
40,40,40,40,40,40,06/19/2023,16:27:02,21.1368359375,1008.8079753695962,48.523479200228095,1114
41,41,41,41,41,41,06/19/2023,16:27:32,21.1438671875,1008.8264865462166,48.40053921516617,1090
42,42,42,42,42,42,06/19/2023,16:28:02,21.1501171875,1008.7902132014624,48.50651476084096,1065
43,43,43,43,43,43,06/19/2023,16:28:32,21.151484375,1008.7858290780777,48.53763937551521,1041
44,44,44,44,44,44,06/19/2023,16:28:59,21.1481640625,1008.8136630877036,48.54962172009678,1016
45,45,45,45,45,45,06/19/2023,16:29:03,21.163984375,1008.8068548536652,48.483431943711466,905
46,46,46,46,46,46,06/19/2023,16:29:33,21.14953125,1008.769176212636,48.44454250076502,964
47,47,47,47,47,47,06/19/2023,16:30:02,21.144453125,1008.794053389251,48.382048736048944,964
48,48,48,48,48,48,06/19/2023,16:30:33,21.157734375,1008.7963419486048,48.30324331361427,861
49,49,49,49,49,49,06/19/2023,16:31:02,21.1969921875,1008.822270847822,48.15344055784135,1584
50,50,50,50,50,50,06/19/2023,16:31:33,21.167109375,1008.7720073987924,48.27964086867601,1362
51,51,51,51,51,51,06/19/2023,16:32:03,21.2012890625,1008.7426019234496,48.22194319995673,1203
52,52,52,52,52,52,06/19/2023,16:32:33,21.200703125,1008.7483007607672,48.27133224325257,1086
53,53,53,53,53,53,06/19/2023,16:33:02,21.3290234375,1008.7568744783254,48.22500738198781,1000
54,54,54,54,54,54,06/19/2023,16:33:32,21.75890625,1008.8309313459156,47.64704873197522,931
55,55,55,55,55,55,06/19/2023,16:34:02,22.029609375,1008.9112098656634,46.873356255258585,883
56,56,56,56,56,56,06/19/2023,16:34:32,22.1540234375,1008.8324585313354,46.44650023800015,842
57,57,57,57,57,57,06/19/2023,16:35:02,22.2704296875,1008.85397792599,46.19085694829339,810
58,58,58,58,58,58,06/19/2023,16:35:32,22.301484375,1008.8659788139817,45.943835286797494,782
59,59,59,59,59,59,06/19/2023,16:36:03,22.2837109375,1008.8562051345943,45.85623760633028,760
60,60,60,60,60,60,06/19/2023,16:36:33,22.2540234375,1008.9000618666188,45.76119243766792,746
61,61,61,61,61,61,06/19/2023,16:37:02,22.2059765625,1008.8394183681072,45.889876802633914,730
62,62,62,62,62,62,06/19/2023,16:37:32,22.1591015625,1008.8945455822926,45.90270651922276,717
63,63,63,63,63,63,06/19/2023,16:38:02,22.1200390625,1008.875763746258,46.17926691967992,703
64,64,64,64,64,64,06/19/2023,16:38:32,22.064375,1008.9093989991104,46.331808074662696,690
65,65,65,65,65,65,06/19/2023,16:39:02,22.07375,1008.8783005113156,46.42476375428829,678
66,66,66,66,66,66,06/19/2023,16:39:32,22.0516796875,1008.8612909229288,46.45890982524372,668
