date,time,Acc,EventAcc,TotalAcc,RInt
09/23/2023,17:21:03,0.00,0.17,23.09,0.00
09/23/2023,17:21:05,0.00,0.17,23.09,0.00
09/23/2023,17:21:19,0.00,0.17,23.09,0.00
09/23/2023,17:21:26,0.00,0.17,23.09,0.00
09/23/2023,17:22:02,0.01,0.18,23.10,0.20
09/23/2023,17:22:03,0.00,0.18,23.10,0.20
09/23/2023,17:22:03,0.00,0.18,23.10,0.20
09/23/2023,17:23:02,0.00,0.18,23.10,0.53
09/23/2023,17:23:03,0.00,0.18,23.10,0.53
09/23/2023,17:24:02,0.01,0.19,23.11,0.10
09/23/2023,17:24:03,0.00,0.19,23.11,0.10
09/23/2023,17:25:03,0.00,0.19,23.11,0.02
09/23/2023,17:25:04,0.00,0.19,23.11,0.02
09/23/2023,17:25:04,0.00,0.19,23.11,0.02
09/23/2023,17:26:02,0.00,0.19,23.11,0.20
09/23/2023,17:26:03,0.00,0.19,23.11,0.20
09/23/2023,17:26:03,0.00,0.19,23.11,0.20
09/23/2023,17:27:02,0.00,0.19,23.11,0.05
09/23/2023,17:28:02,0.00,0.19,23.11,0.05
09/23/2023,17:29:02,0.00,0.19,23.11,0.00
09/23/2023,17:29:02,0.00,0.19,23.11,0.00
09/23/2023,17:29:02,0.00,0.19,23.11,0.00
09/23/2023,17:29:03,0.00,0.19,23.11,0.00
09/23/2023,17:30:03,0.01,0.20,23.12,0.33
09/23/2023,17:30:03,0.00,0.20,23.12,0.33
09/23/2023,17:31:02,0.00,0.20,23.12,0.00
09/23/2023,17:31:03,0.00,0.20,23.12,0.00
09/23/2023,17:32:02,0.00,0.20,23.12,0.00
09/23/2023,17:32:02,0.00,0.20,23.12,0.00
09/23/2023,17:33:02,0.01,0.21,23.13,0.40
09/23/2023,17:33:03,0.00,0.21,23.13,0.40
09/23/2023,17:34:02,0.00,0.21,23.13,0.02
09/23/2023,17:35:02,0.00,0.21,23.13,0.38
09/23/2023,17:35:02,0.00,0.21,23.13,0.38
09/23/2023,17:36:02,0.00,0.21,23.13,0.02
09/23/2023,17:36:02,0.00,0.21,23.13,0.02
09/23/2023,17:37:02,0.00,0.21,23.13,0.00
09/23/2023,17:37:02,0.00,0.21,23.13,0.00
09/23/2023,17:38:02,0.00,0.21,23.13,0.00
09/23/2023,17:38:03,0.00,0.21,23.13,0.00
09/23/2023,17:39:02,0.01,0.22,23.14,0.25
09/23/2023,17:40:02,00
09/23/2023,17:41:02,0.00,0.22,23.14,0.00
09/23/2023,17:42:02,0.00,0.22,23.14,0.00
09/23/2023,17:42:02,0.00,0.22,23.14,0.00
09/23/2023,17:43:02,0.00,0.22,23.14,0.00
09/23/2023,17:44:02,0.00,0.22,23.14,0.22
09/23/2023,17:44:02,0.00,0.22,23.14,0.22
09/23/2023,17:44:03,0.00,0.22,23.14,0.22
09/23/2023,17:44:03,0.00,0.22,23.14,0.22
09/23/2023,17:45:02,0.01,0.23,23.15,0.68
09/23/2023,17:45:03,0.00,0.23,23.15,0.68
09/23/2023,17:46:03,0.01,0.24,23.16,0.12
09/23/2023,17:47:02,0.01,0.25,23.17,0.71
09/23/2023,17:47:03,0.00,0.25,23.17,0.71
09/23/2023,17:48:02,0.03,0.28,23.20,1.75
09/23/2023,17:48:03,0.00,0.28,23.20,1.75
09/23/2023,17:49:02,0.00,0.28,23.20,0.66
09/23/2023,17:49:02,0.00,0.28,23.20,0.66
09/23/2023,17:49:03,0.00,0.28,23.20,0.66
09/23/2023,17:50:02,0.01,0.29,23.21,0.53
09/23/2023,17:50:03,0.00,0.29,23.21,0.53
09/23/2023,17:51:02,0.01,0.30,23.22,0.25
09/23/2023,17:51:03,0.00,0.30,23.22,0.25
09/23/2023,17:52:02,0.00,0.30,23.22,0.05
09/23/2023,17:53:02,0.00,0.30,23.22,0.12
09/23/2023,17:53:02,0.00,0.30,23.22,0.12
09/23/2023,17:54:02,0.00,0.30,23.22,0.07
