date,time,Acc,EventAcc,TotalAcc,RInt
07/17/2023,00:00:02,0.00,0.00,11.85,0.00
07/17/2023,00:00:03,0.00,0.00,11.85,0.00
07/17/2023,00:01:03,0.00,0.00,11.85,0.00
07/17/2023,00:01:03,0.00,0.00,11.85,0.00
07/17/2023,00:02:02,0.00,0.00,11.85,0.00
07/17/2023,00:02:03,0.00,0.00,11.85,0.00
07/17/2023,00:02:03,0.00,0.00,11.85,0.00
07/17/2023,00:03:03,0.00,0.00,11.85,0.00
07/17/2023,00:03:03,0.00,0.00,11.85,0.00
07/17/2023,00:03:03,0.00,0.00,11.85,0.00
07/17/2023,00:04:03,0.00,0.00,11.85,0.00
07/17/2023,00:04:03,0.00,0.00,11.85,0.00
07/17/2023,00:05:02,0.00,0.00,11.85,0.00
07/17/2023,00:05:03,0.00,0.00,11.85,0.00
07/17/2023,00:06:02,0.00,0.00,11.85,0.00
07/17/2023,00:06:02,0.00,0.00,11.85,0.00
07/17/2023,00:06:03,0.00,0.00,11.85,0.00
07/17/2023,00:07:03,0.00,0.00,11.85,0.00
07/17/2023,00:07:03,0.00,0.00,11.85,0.00
07/17/2023,00:08:02,0.00,0.00,11.85,0.00
07/17/2023,00:08:02,0.00,0.00,11.85,0.00
07/17/2023,00:08:03,0.00,0.00,11.85,0.00
07/17/2023,00:10:03,mm,0.0,11.85,0.00
07/17/2023,00:10:03,0.00,0.00,11.85,0.00
07/17/2023,00:10:03,0.00,0.00,11.85,0.00
07/17/2023,00:11:03,0.00,0.00,11.85,0.00
07/17/2023,00:12:02,mm,0.00,11.85,0.00
07/17/2023,00:12:03,0.00,0.00,11.85,0.00
07/17/2023,00:12:03,0.00,0.00,11.85,0.00
07/17/2023,00:13:02,mmph
07/17/2023,00:13:03,0.00,0.00,11.85,0.00
07/17/2023,00:14:02,0.00,0.00,11.85,0.00
07/17/2023,00:14:03,0.00,0.00,11.85,0.00
07/17/2023,00:15:03,0.00,0.00,11.85,0.00
07/17/2023,00:15:03,0.00,0.00,11.85,0.00
07/17/2023,00:16:03,0.00,0.00,11.85,0.00
07/17/2023,00:16:03,0.00,0.00,11.85,0.00
07/17/2023,00:17:03,0.00,0.00,11.85,0.00
07/17/2023,00:17:03,0.00,0.00,11.85,0.00
07/17/2023,00:18:03,0.00,0.00,11.85,0.00
07/17/2023,00:19:02,0.00,0.00,11.85,0.00
07/17/2023,00:19:02,0.00,0.00,11.85,0.00
07/17/2023,00:19:03,0.00,0.00,11.85,0.00
07/17/2023,00:20:03,0.00,0.00,11.85,0.00
07/17/2023,00:20:03,0.00,0.00,11.85,0.00
07/17/2023,00:21:02,0.00,0.00,11.85,0.00
07/17/2023,00:22:03,0.00,0.00,11.85,0.00
07/17/2023,00:22:03,0.00,0.00,11.85,0.00
07/17/2023,00:22:04,0.00,0.00,11.85,0.00
07/17/2023,00:23:02,0.00,0.00,11.85,0.00
07/17/2023,00:23:03,0.00,0.00,11.85,0.00
07/17/2023,00:24:03,0.00,0.00,11.85,0.00
07/17/2023,00:24:03,0.00,0.00,11.85,0.00
07/17/2023,00:25:03,0.00,0.00,11.85,0.00
07/17/2023,00:25:03,0.00,0.00,11.85,0.00
07/17/2023,00:26:02,0.00,0.00,11.85,0.00
07/17/2023,00:26:03,0.00,0.00,11.85,0.00
07/17/2023,00:27:03,0.00,0.00,11.85,0.00
07/17/2023,00:27:03,0.00,0.00,11.85,0.00
07/17/2023,00:28:03,0.00,0.00,11.85,0.00
07/17/2023,00:29:03,0.00,0.00,11.85,0.00
07/17/2023,00:29:03,0.00,0.00,11.85,0.00
07/17/2023,00:29:04,0.00,0.00,11.85,0.00
07/17/2023,00:30:02,0.00,0.00,11.85,0.00
07/17/2023,00:30:03,0.00,0.00,11.85,0.00
07/17/2023,00:31:03,0.00,0.00,11.85,0.00
07/17/2023,00:32:02,0.00,0.00,11.85,0.00
07/17/2023,00:32:03,0.00,0.00,11.85,0.00
07/17/2023,00:46:03,0.00,0.00,11.85,0.00
07/17/2023,01:04:03
07/17/2023,01:04:03,0.00,0.00,11.85,0.00
07/17/2023,01:05:03,0.00,0.00,11.85,0.00
07/17/2023,01:05:03,0.00,0.00,11.85,0.00
07/17/2023,01:06:03,0.00,0.00,11.85,0.00
07/17/2023,01:06:03,0.00,0.00,11.85,0.00
07/17/2023,01:06:03,0.00,0.00,11.85,0.00
07/17/2023,01:07:03,0.00,0.00,11.85,0.00
07/17/2023,01:07:03,0.00,0.00,11.85,0.00
07/17/2023,01:08:02,0.00,0.00,11.85,0.00
07/17/2023,01:08:02,0.00,0.00,11.85,0.00
07/17/2023,01:08:03,0.00,0.00,11.85,0.00
07/17/2023,01:09:03,0.00,0.00,11.85,0.00
07/17/2023,01:09:03,0.00,0.00,11.85,0.00
07/17/2023,01:09:04,0.00,0.00,11.85,0.00
07/17/2023,01:11:02,0.00,0.00,11.85,0.00
07/17/2023,01:11:02,0.00,0.00,11.85,0.00
07/17/2023,01:11:03,0.00,0.00,11.85,0.00
07/17/2023,01:11:03,0.00,0.00,11.85,0.00
07/17/2023,01:12:03,0.00,0.00,11.85,0.00
07/17/2023,01:13:02,0.00,0.00,11.85,0.00
07/17/2023,01:13:03,0.00,0.00,11.85,0.00
07/17/2023,01:14:02,0.00,0.00,11.85,0.00
07/17/2023,01:14:03,0.00,0.00,11.85,0.00
07/17/2023,01:15:03,0.00,0.00,11.85,0.00
07/17/2023,01:15:03,0.00,0.00,11.85,0.00
07/17/2023,01:15:03,0.00,0.00,11.85,0.00
07/17/2023,01:15:04,0.00,0.00,11.85,0.00
07/17/2023,01:16:02,0.00,0.00,11.85,0.00
07/17/2023,01:16:03,0.00,0.00,11.85,0.00
07/17/2023,01:16:03,0.00,0.00,11.85,0.00
07/17/2023,01:17:03,0.00,0.00,11.85,0.00
07/17/2023,01:17:04,0.00,0.00,11.85,0.00
07/17/2023,01:18:02,0.00,0.00,11.85,0.00
07/17/2023,01:18:03,0.00,0.00,11.85,0.00
07/17/2023,01:18:03,0.00,0.00,11.85,0.00
07/17/2023,01:19:02,0.00,0.00,11.85,0.00
07/17/2023,01:19:03,0.00,0.00,11.85,0.00
07/17/2023,01:20:03,0.00,0.00,11.85,0.00
07/17/2023,01:20:03,0.00,0.00,11.85,0.00
07/17/2023,01:21:02,0.00,0.00,11.85,0.00
07/17/2023,01:21:02,0.00,0.00,11.85,0.00
07/17/2023,01:21:03,0.00,0.00,11.85,0.00
07/17/2023,01:22:02,0.00,0.00,11.85,0.00
07/17/2023,01:22:02,0.00,0.00,11.85,0.00
07/17/2023,01:22:03,0.00,0.00,11.85,0.00
07/17/2023,01:23:02,0.00,0.00,11.85,0.00
07/17/2023,01:23:03,0.00,0.00,11.85,0.00
07/17/2023,01:24:02,0.00,0.00,11.85,0.00
07/17/2023,01:25:02,0.00,0.00,11.85,0.00
07/17/2023,01:26:02,0.00,0.00,11.85,0.00
