date,time,Acc,EventAcc,TotalAcc,RInt
08/13/2023,00:01:03,0.00,0.00,13.46,0.00
08/13/2023,00:03:03,0.00,0.00,13.46,0.00
08/13/2023,00:03:03,0.00,0.00,13.46,0.00
08/13/2023,00:04:03,0.00,0.00,13.46,0.00
08/13/2023,00:04:03,0.00,0.00,13.46,0.00
08/13/2023,00:05:03,0.00,0.00,13.46,0.00
08/13/2023,00:05:04,0.00,0.00,13.46,0.00
08/13/2023,00:06:04,0.00,0.00,13.46,0.00
08/13/2023,00:07:03,0.00,0.00,13.46,0.00
08/13/2023,00:07:03,0.00,0.00,13.46,0.00
08/13/2023,00:08:03,0.00,0.00,m,00
08/13/2023,00:08:03,3.6m,0.00,13.46,0.00
08/13/2023,00:09:03,0.00,0.00,13.46,0.00
08/13/2023,00:09:04,0.00,0.00,13.46,0.00
08/13/2023,00:10:04,0.00,0.00,13.46,0.00
08/13/2023,00:11:03,0.00,0.00,13.46,0.00
08/13/2023,00:12:04,0.00,0.00,13.46,0.00
08/13/2023,00:13:04,0.00,0.00,13.46,0.00
08/13/2023,00:14:04,0.00,0.00,13.46,0.00
08/13/2023,00:16:03,0.00,0.00,13.46,0.00
08/13/2023,00:17:04,0.00,0.00,13.46,0.00
08/13/2023,00:19:03,0.00,0.00,13.46,0.00
08/13/2023,00:19:04,0.00,0.00,13.46,0.00
08/13/2023,00:20:04,0.00,0.00,13.46,0.00
08/13/2023,00:20:04,0.00,0.00,13.46,0.00
08/13/2023,00:21:03,0.0,0.00,13.46,0.00
08/13/2023,00:22:03,0.00,0.00,13.46,0.00
08/13/2023,00:23:03,0.00,0.00,13.46,0.00
08/13/2023,00:23:03,0.00,0.00,13.46,0.00
08/13/2023,00:24:04,0.00,0.00,13.46,0.00
08/13/2023,00:25:03,0.00,0.00,13.46,0.00
08/13/2023,00:26:03,0.00,0.00,13.46,0.00
08/13/2023,00:27:03,0.00,0.00,13.46,0.00
08/13/2023,00:28:03,0.00,0.00,13.46,0.00
08/13/2023,00:29:03,0.00,0.00,13.46,0.00
08/13/2023,00:30:03,0.00,0.00,13.46,0.00
08/13/2023,00:31:03,0.00,0.00,13.46,0.00
08/13/2023,00:31:03,0.00,0.00,13.46,0.00
08/13/2023,00:33:03
08/13/2023,00:34:03,0.00,0.00,13.46,0.00
08/13/2023,00:35:03,0.00,0.00,13.46,0.00
08/13/2023,00:36:03,0.00,0.00,13.46,0.00
08/13/2023,00:38:03,0.00,0.00,13.46,0.00
08/13/2023,00:39:03,0.00,0.00,13.46,0.00
08/13/2023,00:40:03,0.00,0.00,13.46,0.00
08/13/2023,00:41:03,0.00,0.00,13.46,0.00
08/13/2023,00:43:03,mmph
08/13/2023,00:43:03
08/13/2023,00:44:04,0.00,0.00,13.46,0.00
08/13/2023,00:44:04,0.00,0.00,13.46,0.00
08/13/2023,00:45:03,0.00,0.00,.46,0.00
08/13/2023,00:47:03,0.00,0.00,13.46,0.00
08/13/2023,00:47:03,0.00,0.00,13.46,0.00
08/13/2023,00:48:03,mm,m
08/13/2023,00:48:03,0.00,0.00,0.00,13.46,0.00
08/13/2023,00:48:04,0.00,0.00,13.46,0.00
08/13/2023,00:49:04,0.00,0.00,13.46,0.00
08/13/2023,00:50:04,0.00,0.00,13.46,0.00
08/13/2023,00:50:04,0.00,0.00,13.46,0.00
08/13/2023,00:53:03,0.00,0.00,13.46,0.0m
08/13/2023,00:53:03,R,0.00,13.46,0.00
08/13/2023,00:57:03,0.00,0.00,13.46,0.00
08/13/2023,00:57:03,0.00,0.00,13.46,0.00
08/13/2023,00:58:03,0.00,0.00,13.46,0.00
08/13/2023,08:51:03,0.00,0.00,13.46,0.00
08/13/2023,08:52:03,0.00,0.00,13.46,0.00
08/13/2023,08:52:03,0.00,0.00,13.46,0.00
08/13/2023,08:53:03,0.00,0.00,13.46,0.00
08/13/2023,08:55:03,0.00,0.00,13.46,0.00
08/13/2023,08:56:03,0.00,0.00,13.46,0.00
08/13/2023,08:57:03,0.00,0.00,13.46,0.00
08/13/2023,08:58:03,mmph
08/13/2023,08:58:03,0.00,0.00,13.46,0.00
08/13/2023,09:00:03,0.00,0.00,13.46,0.00
08/13/2023,09:00:04,0.00,0.00,13.46,0.00
08/13/2023,09:01:03,0.00,0.00,13.46,0.00
08/13/2023,09:01:03,0.00,0.00,13.46,0.00
08/13/2023,09:02:04,0.00,0.00,13.46,0.00
08/13/2023,09:03:04,0.00,0.00,13.46,0.00
08/13/2023,09:03:04,0.00,0.00,13.46,0.00
08/13/2023,09:03:04,0.00,0.00,13.46,0.00
08/13/2023,09:06:03,0.00,0.00,13.46,0.00
08/13/2023,09:07:04,0.00,0.00,13.46,0.00
08/13/2023,09:07:04,0.00,0.00,13.46,0.00
08/13/2023,09:09:03,0.00,0.00,13.46,0.00
08/13/2023,09:09:03,0.00,0.00,13.46,0.00
08/13/2023,09:10:03,0.00,0.00,13.46,0.00
08/13/2023,09:11:03,0.00,0.00,13.46,0.00
08/13/2023,09:14:03,0.00,0.00,13.46,0.00
08/13/2023,09:15:04,0.00,0.00,13.46,0.00
08/13/2023,09:16:04,0.00,0.00,13.46,0.00
08/13/2023,09:16:04,0.00,0.00,13.46,0.00
08/13/2023,09:18:03,0.00,0.00,13.46,0.00
08/13/2023,09:19:03
08/13/2023,09:19:03,0.0m,00mmlAcc,0.00,13.46,0.00
08/13/2023,09:20:04,0.00,0.00,13.46,0.00
08/13/2023,09:21:04,mm,13.46,0.00
08/13/2023,09:22:04,0.00,0.00,13.46,0.00
08/13/2023,09:23:03,0.00,0.00,13.46,0.00
08/13/2023,09:24:03,0.00,0.00,13.46,0.00
08/13/2023,09:25:03,0.00,0.00,13.46,0.00
08/13/2023,09:26:03,0.00,0.00,13.46,0.00
08/13/2023,09:26:03,0.00,0.00,13.46,0.00
08/13/2023,09:27:03,0.00,0.00,13.46,0.00
08/13/2023,09:28:03,0.00,0.00,13.46,0.00
08/13/2023,09:29:03,0.00,0.00,13.46,0.00
08/13/2023,09:29:03,0.00,0.00,13.46,0.00
08/13/2023,09:31:03,0.00,0.00,13.46,0.00
08/13/2023,09:32:03,0.00,0.00,13.46,0.00
08/13/2023,09:33:04,0.00,0.00,13.46,0.00
08/13/2023,09:38:04,0.00,0.00,13.46,0.00
08/13/2023,09:39:04,0.00,0.00,13.46,0.00
08/13/2023,09:40:04,0.00,0.00,13.46,0.00
08/13/2023,09:42:04,0.00,0.00,13.46,.00
08/13/2023,09:44:04,0.00,0.00,13.46,0.00
08/13/2023,09:45:03,0.00,0.00,13.46,0.0
08/13/2023,09:45:04,0.00,0.00,13.46,0.00
08/13/2023,09:47:04,0.00,0.00,13.46,0.00
08/13/2023,09:49:04,0.00,0.00,13.46,0.00
08/13/2023,09:50:04,0.00,0.00,13.46,0.00
08/13/2023,09:51:04,0.00,0.00,13.46,0.00
08/13/2023,09:51:04,0.00,0.00,13.46,0.00
08/13/2023,09:51:04,0.00,0.00,13.46,0.00
08/13/2023,09:52:03,0.00,0.00,13.46,0.00
08/13/2023,09:54:03,0.00,0.00,13.46,0.00
08/13/2023,09:54:04,0.00,0.00,13.46,0.00
08/13/2023,09:55:04,0.00,0.00,13.46,0.00
08/13/2023,09:57:04,0.00,0.00,13.46,0.00
08/13/2023,09:58:03,0.00,0.00,13.46,0.00
08/13/2023,10:00:04,0.00,0.00,13.46,0.00
08/13/2023,10:00:04,0.00,0.00,13.46,0.00
08/13/2023,10:01:04,0.00,0.00,13.46,0.00
08/13/2023,10:01:04,0.00,0.00,13.46,0.00
08/13/2023,10:03:03,0.00,0.00,13.46,0.00
08/13/2023,10:03:03,0.00,0.00,13.46,0.00
08/13/2023,10:05:04,0.00,0.00,13.46,0.00
08/13/2023,10:08:04,0.00,0.00,13.46,0.00
08/13/2023,10:09:03,0.00,0.00,13.46,0.00
08/13/2023,10:10:03,0.00,0.00,13.46,0.00
08/13/2023,10:14:03,mEventAcc,13.46,0.00
08/13/2023,10:15:04,0.00,0.00,13.46,0.00
08/13/2023,10:17:04,0.00,0.00,13.46,0.00
08/13/2023,10:18:03,0.00,0.00,13.46,0.00
08/13/2023,10:20:03,0.00,0.00,13.46,0.00
08/13/2023,10:20:04,0.00,0.00,13.46,0.00
08/13/2023,10:22:03,0.00,0.00,13.46,0.00
08/13/2023,10:22:04,0.00,0.00,13.46,0.00
08/13/2023,10:23:04,0.00,0.00,13.46,0.00
08/13/2023,10:23:04,0.00,0.00,13.46,0.00
08/13/2023,10:26:04,0.00,0.00,13.46,0.00
08/13/2023,10:27:03,0.00,0.00,13.46,0.00
08/13/2023,10:28:03,0.00,0.00,13.46,0.00
08/13/2023,10:29:04,0.00,0.00,13.46,0.00
08/13/2023,10:30:03,0.00,0.00,13.46,0.00
08/13/2023,10:33:03,0.00,0.00,13.46,0.00
08/13/2023,10:36:03,0.00,0.00,13.46,0.00
08/13/2023,10:37:03,0.00,0.00,13.46,0.00
08/13/2023,10:40:03,0.00,0.00,13.46,0.00
08/13/2023,10:41:03,0.00,0.00,13.46,0.00
08/13/2023,10:42:03,0.00,0.00,13.46,0.00
08/13/2023,10:42:03,0.00,0.00,13.46,0.00
08/13/2023,10:42:04,0.00,0.00,13.46,0.00
08/13/2023,10:43:04,0.00,0.00,13.46,0.00
08/13/2023,10:43:04,0.00,0.00,13.46,0.00
08/13/2023,10:45:03,0.00,0.00,13.46,0.00
08/13/2023,10:46:03,0.00,0.00,13.46,0.00
08/13/2023,10:47:03,0.00,0.00,13.46,0.00
08/13/2023,10:48:04,0.00,0.00,13.46,0.00
08/13/2023,10:51:04,0.00,0.00,13.46,0.00
08/13/2023,10:53:04,0.00,0.00,13.46,0.00
08/13/2023,10:54:04,0.00,0.00,13.46,0.00
08/13/2023,10:54:04,0.00,0.00,13.46,0.00
08/13/2023,10:55:04,0.00,0.00,13.46,0.00
08/13/2023,10:57:04,0.00,0.00,13.46,0.00
08/13/2023,10:58:03,0.00,0.00,13.46,0.00
08/13/2023,10:59:03,0.00,0.00,13.46,0.00
08/13/2023,11:02:03,0.00,0.00,13.46,0.00
08/13/2023,11:04:03,0.0,0.00,13.46,0.00
08/13/2023,11:06:03,0.00,0.00,13.46,0.00
08/13/2023,11:07:03,0.00,0.00,13.6mm,.00
08/13/2023,11:07:03,It0hAcc,0.00,13.46,0.00
08/13/2023,11:08:03,0.00,0.00,13.46,0.00
08/13/2023,11:09:03,mmph
08/13/2023,11:09:03,0.00,0.00,13.46,0.00
08/13/2023,11:10:04,0.00,0.00,13.46,0.00
08/13/2023,11:14:03,0.00,0.00,13.46,0.00
08/13/2023,11:15:04,0.00,0.00,13.46,0.00
08/13/2023,11:16:04,0.00,0.00,13.46,0.00
08/13/2023,11:16:04,0.00,0.00,13.46,0.00
08/13/2023,11:17:04,0.00,0.00,13.46,0.00
08/13/2023,11:19:04,0.00,0.00,13.46,0.00
08/13/2023,11:20:03,0.00,0.00,13.46,0.00
08/13/2023,11:21:03,0.00,0.00,13.46,0.00
08/13/2023,11:21:03,0.00,0.00,13.46,0.00
