date,time,Acc,EventAcc,TotalAcc,RInt
04/27/2023,20:44:36,0.00,0.00,5.33,0.00
04/27/2023,20:45:03,0.00,0.00,5.33,0.00
04/27/2023,20:45:04,0.00,0.00,5.33,0.00
04/27/2023,20:45:33,0.00,0.00,5.33,0.00
04/27/2023,20:46:02,0.00,0.00,5.33,0.00
04/27/2023,20:46:32,0.00,0.00,5.33,0.00
04/27/2023,20:47:02,0.00,0.00,5.33,0.00
04/27/2023,20:47:32,0.00,0.00,5.33,0.00
04/27/2023,20:48:02,0.00,0.00,5.33,0.00
04/27/2023,20:48:32,0.00,0.00,5.33,0.00
04/27/2023,20:49:02,0.00,0.00,5.33,0.00
04/27/2023,20:49:32,0.00,0.00,5.33,0.00
04/27/2023,20:50:03,0.00,0.00,5.33,0.00
04/27/2023,20:50:33,0.00,0.00,5.33,0.00
04/27/2023,20:51:02,0.00,0.00,5.33,0.00
04/27/2023,20:51:32,0.00,0.00,5.33,0.00
04/27/2023,20:52:02,0.00,0.00,5.33,0.00
04/27/2023,20:52:32,0.00,0.00,5.33,0.00
04/27/2023,20:53:02,0.00,0.00,5.33,0.00
04/27/2023,20:53:32,0.00,0.00,5.33,0.00
04/27/2023,20:54:02,0.00,0.00,5.33,0.00
04/27/2023,20:54:32,0.00,0.00,5.33,0.00
04/27/2023,20:55:03,0.00,0.00,5.33,0.00
04/27/2023,20:55:33,0.00,0.00,5.33,0.00
04/27/2023,20:56:02,0.00,0.00,5.33,0.00
04/27/2023,20:56:32,0.00,0.00,5.33,0.00
04/27/2023,20:57:02,0.00,0.00,5.33,0.00
04/27/2023,20:57:32,0.00,0.00,5.33,0.00
04/27/2023,20:58:02,0.00,0.00,5.33,0.00
04/27/2023,20:58:32,0.00,0.00,5.33,0.00
04/27/2023,20:59:02,0.00,0.00,5.33,0.00
04/27/2023,20:59:32,0.00,0.00,5.33,0.00
04/27/2023,21:00:02,0.00,0.00,5.33,0.00
04/27/2023,21:00:32,0.00,0.00,5.33,0.00
04/27/2023,21:01:02,0.00,0.00,5.33,0.00
04/27/2023,21:01:32,0.00,0.00,5.33,0.00
04/27/2023,21:02:02,0.00,0.00,5.33,0.00
04/27/2023,21:02:32,0.00,0.00,5.33,0.00
04/27/2023,21:03:02,0.00,0.00,5.33,0.00
04/27/2023,21:03:32,0.00,0.00,5.33,0.00
04/27/2023,21:04:02,0.00,0.00,5.33,0.00
04/27/2023,21:04:32,0.00,0.00,5.33,0.00
04/27/2023,21:05:02,0.00,0.00,5.33,0.00
04/27/2023,21:05:32,0.00,0.00,5.33,0.00
04/27/2023,21:06:02,0.00,0.00,5.33,0.00
04/27/2023,21:06:32,0.00,0.00,5.33,0.00
04/27/2023,21:07:02,0.00,0.00,5.33,0.00
04/27/2023,21:07:32,0.00,0.00,5.33,0.00
04/27/2023,21:08:02,0.00,0.00,5.33,0.00
04/27/2023,21:08:32,0.00,0.00,5.33,0.00
04/27/2023,21:09:02,0.00,0.00,5.33,0.00
04/27/2023,21:09:32,0.00,0.00,5.33,0.00
04/27/2023,21:10:02,0.00,0.00,5.33,0.00
04/27/2023,21:10:32,0.00,0.00,5.33,0.00
04/27/2023,21:11:02,0.00,0.00,5.33,0.00
04/27/2023,21:11:32,0.00,0.00,5.33,0.00
04/27/2023,21:12:02,0.00,0.00,5.33,0.00
04/27/2023,21:12:32,0.00,0.00,5.33,0.00
04/27/2023,21:13:02,0.00,0.00,5.33,0.00
04/27/2023,21:13:32,0.00,0.00,5.33,0.00
04/27/2023,21:14:02,0.00,0.00,5.33,0.00
04/27/2023,21:14:32,0.00,0.00,5.33,0.00
04/27/2023,21:15:02,0.00,0.00,5.33,0.00
04/27/2023,21:15:32,0.00,0.00,5.33,0.00
04/27/2023,21:16:02,0.00,0.00,5.33,0.00
04/27/2023,21:16:32,0.00,0.00,5.33,0.00
04/27/2023,21:17:02,0.00,0.00,5.33,0.00
04/27/2023,21:17:32,0.00,0.00,5.33,0.00
04/27/2023,21:18:02,0.00,0.00,5.33,0.00
04/27/2023,21:18:32,0.00,0.00,5.33,0.00
04/27/2023,21:19:02,0.00,0.00,5.33,0.00
04/27/2023,21:19:32,0.00,0.00,5.33,0.00
04/27/2023,21:20:02,0.00,0.00,5.33,0.00
04/27/2023,21:20:32,0.00,0.00,5.33,0.00
04/27/2023,21:21:02,0.00,0.00,5.33,0.00
04/27/2023,21:21:32,0.00,0.00,5.33,0.00
04/27/2023,21:22:02,0.00,0.00,5.33,0.00
04/27/2023,21:22:32,0.00,0.00,5.33,0.00
04/27/2023,21:23:02,0.00,0.00,5.33,0.00
04/27/2023,21:23:33,0.00,0.00,5.33,0.00
04/27/2023,21:24:02,0.00,0.00,5.33,0.00
04/27/2023,21:24:32,0.00,0.00,5.33,0.00
04/27/2023,21:25:02,0.00,0.00,5.33,0.00
04/27/2023,21:25:32,0.00,0.00,5.33,0.00
