date,time,Acc,EventAcc,TotalAcc,RInt
07/15/2023,00:00:17,0.00,0.00,11.85,0.00
07/15/2023,00:01:03,0.00,0.00,11.85,0.00
07/15/2023,00:01:18,0.00,0.00,11.85,0.00
07/15/2023,00:02:03,0.00,0.00,11.85,0.00
07/15/2023,00:02:17,0.00,0.00,11.85,0.00
07/15/2023,00:03:02,0.00,0.00,11.85,0.00
07/15/2023,00:04:03,0.00,0.00,11.85,0.00
07/15/2023,00:04:03,0.00,0.00,11.85,0.00
07/15/2023,00:04:03,0.00,0.00,11.85,0.00
07/15/2023,00:05:02,0.00,0.00,11.85,0.00
07/15/2023,00:05:02,0.00,0.00,11.85,0.00
07/15/2023,00:06:03,0.00,0.00,11.85,0.00
07/15/2023,00:07:02,0.00,0.00,11.85,0.00
07/15/2023,00:07:02,0.00,0.00,11.85,0.00
07/15/2023,00:08:03,0.00,0.00,11.85,0.00
07/15/2023,00:09:03,0.00,0.00,11.85,0.00
07/15/2023,00:09:04,0.00,0.00,11.85,0.00
07/15/2023,00:10:02,0.00,0.00,11.85,0.00
07/15/2023,00:10:03,0.00,0.00,11.85,0.00
07/15/2023,00:10:03,0.00,0.00,11.85,0.00
07/15/2023,00:11:03,0.00,0.00,11.85,0.00
07/15/2023,00:11:03,0.00,0.00,11.85,0.00
07/15/2023,00:12:03,0.00,0.00,11.85,0.00
07/15/2023,00:12:03,0.00,0.00,11.85,0.00
07/15/2023,00:13:02,0.00,0.00,11.85,0.00
07/15/2023,00:13:02,0.00,0.00,11.85,0.00
07/15/2023,00:13:03,0.00,0.00,11.85,0.00
07/15/2023,00:14:03,0.00,0.00,11.85,0.00
07/15/2023,00:14:03,0.00,0.00,11.85,0.00
07/15/2023,00:20:02,0.00,0.00,11.85,0.00
07/15/2023,00:20:02,0.00,0.00,11.85,0.00
07/15/2023,00:20:03,0.00,0.00,11.85,0.00
07/15/2023,00:20:03,0.00,0.00,11.85,0.00
07/15/2023,00:21:02,0.00,0.00,11.85,0.00
07/15/2023,00:21:03,0.00,0.00,11.85,0.00
07/15/2023,00:22:02,11.85,0.00
07/15/2023,00:29:03,mm,11.85,0.00
07/15/2023,00:30:02,0.00,0.00,11.85,0.00
07/15/2023,00:30:03,0.00,0.00,11.85,0.00
07/15/2023,00:30:03,0.00,0.00,11.85,0.00
07/15/2023,00:30:03,0.00,0.00,11.85,0.00
07/15/2023,01:04:03,0.00,0.00,11.85,0.00
07/15/2023,01:04:04,0.00,0.00,11.85,0.00
07/15/2023,01:13:03,0.00,0.00,11.85,0.00
07/15/2023,01:13:03,0.00,0.00,11.85,0.00
07/15/2023,01:14:03,0.00,0.00,11.85,0.00
07/15/2023,01:14:03,0.00,0.00,11.85,0.00
07/15/2023,01:14:03,0.00,0.00,11.85,0.00
07/15/2023,01:16:03,0.00,0.00,11.85,0.00
07/15/2023,01:16:03,0.00,0.00,11.85,0.00
07/15/2023,01:17:02,0.00,0.00,11.85,0.00
07/15/2023,01:17:03,0.00,0.00,11.85,0.00
07/15/2023,01:17:03,0.00,0.00,11.85,0.00
07/15/2023,01:17:03,0.00,0.00,11.85,0.00
07/15/2023,01:18:02,0.00,0.00,11.85,0.00
07/15/2023,01:18:02,0.00,0.00,11.85,0.00
07/15/2023,01:18:03,0.00,0.00,11.85,0.00
07/15/2023,01:19:03,0.00,0.00,11.85,0.00
