,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,date,time,temp (c),pressure,hummidity,gas
0,0,0,0,0,0,04/25/2023,00:00:02,19.3825390625,991.8063493890448,55.78473804263871,568
1,1,1,1,1,1,04/25/2023,00:00:32,19.3825390625,991.766382865671,55.7911674351473,568
2,2,2,2,2,2,04/25/2023,00:01:02,19.383125,991.7939985597671,55.81696497768895,568
3,3,3,3,3,3,04/25/2023,00:01:32,19.381171875,991.7308111222566,55.80384538944584,568
4,4,4,4,4,4,04/25/2023,00:02:02,19.388203125,991.7824335145418,55.81120887979197,568
5,5,5,5,5,5,04/25/2023,00:02:32,19.3907421875,991.7666591306923,55.8179763398014,568
6,6,6,6,6,6,04/25/2023,00:03:03,19.38,991.7355295813068,55.829411208702155,568
7,7,7,7,7,7,04/25/2023,00:03:33,19.37296875,991.7438569274804,55.87349782035753,568
8,8,8,8,8,8,04/25/2023,00:04:02,19.3596875,991.7418230376412,55.9038965312277,568
9,9,9,9,9,9,04/25/2023,00:04:32,19.3551953125,991.7810017826356,55.91616621416767,568
10,10,10,10,10,10,04/25/2023,00:05:02,19.345234375,991.777809947737,55.94701224847702,568
11,11,11,11,11,11,04/25/2023,00:05:32,19.3438671875,991.7622220386432,55.805324150164274,568
12,12,12,12,12,12,04/25/2023,00:06:02,19.3395703125,991.761759352918,55.76617994965856,568
13,13,13,13,13,13,04/25/2023,00:06:32,19.3255078125,991.7584280918686,55.79002961640265,568
14,14,14,14,14,14,04/25/2023,00:07:02,19.308515625,991.7502391673715,55.832783285140586,568
15,15,15,15,15,15,04/25/2023,00:07:32,19.298359375,991.7667028429128,55.780000406480355,568
16,16,16,16,16,16,04/25/2023,00:08:03,19.2971875,991.7847406161168,55.86343415321106,568
17,17,17,17,17,17,04/25/2023,00:08:33,19.295234375,991.7615219678318,55.7988725224888,568
18,18,18,18,18,18,04/25/2023,00:09:02,19.2864453125,991.7669310588576,55.810565476993595,568
19,19,19,19,19,19,04/25/2023,00:09:32,19.2762890625,991.756753006419,55.86709161480745,568
20,20,20,20,20,20,04/25/2023,00:10:02,19.27375,991.7592034390534,55.8474617216392,568
21,21,21,21,21,21,04/25/2023,00:10:32,19.2675,991.7754810603724,55.833771777528085,568
22,22,22,22,22,22,04/25/2023,00:11:02,19.2579296875,991.772933580158,55.79392611552132,568
23,23,23,23,23,23,04/25/2023,00:11:32,19.249140625,991.7983198955895,55.86992012465514,568
24,24,24,24,24,24,04/25/2023,00:12:02,19.2313671875,991.7888298783166,55.912584506887626,568
25,25,25,25,25,25,04/25/2023,00:12:32,19.23390625,991.7996992913428,55.91935425021095,568
26,26,26,26,26,26,04/25/2023,00:13:03,19.228828125,991.7979390174193,55.8993828538542,568
27,27,27,27,27,27,04/25/2023,00:13:33,19.2079296875,991.7965848267124,55.91590610266221,568
28,28,28,28,28,28,04/25/2023,00:14:02,19.2048046875,991.7980625464188,55.88333176101479,568
29,29,29,29,29,29,04/25/2023,00:14:32,19.2048046875,991.7914032966924,55.915491357097245,568
30,30,30,30,30,30,04/25/2023,00:15:02,19.1966015625,991.7578243484608,55.88867498585026,568
31,31,31,31,31,31,04/25/2023,00:15:32,19.1940625,991.7802509883008,55.907633551166455,568
32,32,32,32,32,32,04/25/2023,00:16:02,19.1954296875,991.7825179081076,55.86922605646016,568
33,33,33,33,33,33,04/25/2023,00:16:32,19.1985546875,991.754403550575,55.88893408573317,568
34,34,34,34,34,34,04/25/2023,00:17:02,19.1946484375,991.7346085789536,55.93987466857063,568
35,35,35,35,35,35,04/25/2023,00:17:32,19.1852734375,991.74570085989,55.84215808902489,568
36,36,36,36,36,36,04/25/2023,00:18:03,19.1719921875,991.7236799752806,55.8661181619795,568
37,37,37,37,37,37,04/25/2023,00:18:33,19.1688671875,991.6852043439226,55.89142768122113,568
38,38,38,38,38,38,04/25/2023,00:19:02,19.1680859375,991.7038855785376,55.92348372825985,568
39,39,39,39,39,39,04/25/2023,00:19:32,19.1630078125,991.7087835846328,55.90994556378123,568
40,40,40,40,40,40,04/25/2023,00:20:02,19.158125,991.7206639858064,55.94146022148284,568
41,41,41,41,41,41,04/25/2023,00:20:32,19.1587109375,991.6816830108704,55.98657447853007,568
42,42,42,42,42,42,04/25/2023,00:21:02,19.156171875,991.7174255951,56.09565566134681,568
43,43,43,43,43,43,04/25/2023,00:21:32,19.146015625,991.7072446368368,55.9334206182511,568
44,44,44,44,44,44,04/25/2023,00:22:02,19.1321484375,991.7375199492564,56.034528855730926,568
45,45,45,45,45,45,04/25/2023,00:22:32,19.1352734375,991.7094090489852,55.95129409743114,568
46,46,46,46,46,46,04/25/2023,00:23:02,19.1270703125,991.7224413395468,55.96307229415359,568
47,47,47,47,47,47,04/25/2023,00:23:32,19.126484375,991.7148113683812,55.93082964392341,568
48,48,48,48,48,48,04/25/2023,00:24:02,19.116328125,991.6979712979754,56.01312111067596,568
49,49,49,49,49,49,04/25/2023,00:24:32,19.110078125,991.7475324698814,56.05734217651605,568
50,50,50,50,50,50,04/25/2023,00:25:03,19.09796875,991.7540854606824,55.96564442566455,568
51,51,51,51,51,51,04/25/2023,00:25:33,19.103046875,991.7758224914307,56.14010135376743,568
52,52,52,52,52,52,04/25/2023,00:26:02,19.0909375,991.802348725992,56.112735950317486,568
53,53,53,53,53,53,04/25/2023,00:26:32,19.0758984375,991.8106989955488,56.020624029587694,568
54,54,54,54,54,54,04/25/2023,00:27:02,19.0676953125,991.8237267198668,56.07745928725327,568
55,55,55,55,55,55,04/25/2023,00:27:32,19.073359375,991.839777829372,56.161911790288,568
56,56,56,56,56,56,04/25/2023,00:28:02,19.079609375,991.8301689542972,56.40117069863658,568
57,57,57,57,57,57,04/25/2023,00:28:32,19.0846875,991.7919843136832,56.06040599538568,568
58,58,58,58,58,58,04/25/2023,00:29:02,19.092890625,991.805587612069,56.11943404476996,568
59,59,59,59,59,59,04/25/2023,00:29:32,19.0878125,991.7838504398323,56.093006625456205,568
60,60,60,60,60,60,04/25/2023,00:30:03,19.1126171875,991.7850341548984,55.96115450300081,568
61,61,61,61,61,61,04/25/2023,00:30:33,19.1188671875,991.768764757826,56.05207324848032,568
62,62,62,62,62,62,04/25/2023,00:31:02,19.135859375,991.750331697946,56.08007935688662,568
63,63,63,63,63,63,04/25/2023,00:31:32,19.14796875,991.7570935517126,55.98514817399448,568
64,64,64,64,64,64,04/25/2023,00:32:02,19.1548046875,991.8017221216948,56.06328553956514,568
65,65,65,65,65,65,04/25/2023,00:32:32,19.1700390625,991.8070070887076,56.12969445543547,568
