date,time,Acc,EventAcc,TotalAcc,RInt
07/07/2023,08:06:41,0.00,0.00,11.85,0.00
07/07/2023,08:07:02,0.00,0.00,11.85,0.00
07/07/2023,08:07:10,0.00,0.00,11.85,0.00
07/07/2023,08:07:32,0.00,0.00,11.85,0.00
07/07/2023,08:08:02,0.00,0.00,11.85,0.00
07/07/2023,08:08:32,0.00,0.00,11.85,0.00
07/07/2023,08:09:03,0.00,0.00,11.85,0.00
07/07/2023,08:09:33,0.00,0.00,11.85,0.00
07/07/2023,08:10:03,0.00,0.00,11.85,0.00
07/07/2023,08:10:33,0.00,0.00,11.85,0.00
07/07/2023,08:11:03,0.00,0.00,11.85,0.00
07/07/2023,08:11:33,0.00,0.00,11.85,0.00
07/07/2023,08:12:03,0.00,0.00,11.85,0.00
07/07/2023,08:12:33,0.00,0.00,11.85,0.00
07/07/2023,08:13:02,0.00,0.00,11.85,0.00
07/07/2023,08:13:32,0.00,0.00,11.85,0.00
07/07/2023,08:14:02,0.00,0.00,11.85,0.00
07/07/2023,08:14:32,0.00,0.00,11.85,0.00
07/07/2023,08:15:03,0.00,0.00,11.85,0.00
07/07/2023,08:15:33,0.00,0.00,11.85,0.00
07/07/2023,08:16:03,0.00,0.00,11.85,0.00
07/07/2023,08:16:33,0.00,0.00,11.85,0.00
07/07/2023,08:17:02,0.00,0.00,11.85,0.00
07/07/2023,08:17:32,0.00,0.00,11.85,0.00
07/07/2023,08:18:02,0.00,0.00,11.85,0.00
07/07/2023,08:18:32,0.00,0.00,11.85,0.00
07/07/2023,08:19:02,0.00,0.00,11.85,0.00
07/07/2023,08:19:32,0.00,0.00,11.85,0.00
07/07/2023,08:20:03,0.00,0.00,11.85,0.00
07/07/2023,08:20:33,0.00,0.00,11.85,0.00
07/07/2023,08:21:02,0.00,0.00,11.85,0.00
07/07/2023,08:21:32,0.00,0.00,11.85,0.00
07/07/2023,08:22:02,0.00,0.00,11.85,0.00
07/07/2023,08:22:32,0.00,0.00,11.85,0.00
07/07/2023,08:23:03,0.00,0.00,11.85,0.00
07/07/2023,08:23:33,0.00,0.00,11.85,0.00
07/07/2023,08:24:02,0.00,0.00,11.85,0.00
07/07/2023,08:24:32,0.00,0.00,11.85,0.00
07/07/2023,08:25:03,0.00,0.00,11.85,0.00
