date,time,Acc,EventAcc,TotalAcc,RInt
08/02/2023,09:21:23,0.00,0.00,13.31,0.00
08/02/2023,09:21:23,0.00,0.00,13.31,0.00
08/02/2023,09:21:23,0.00,0.00,13.31,0.00
08/02/2023,09:21:23,0.00,0.00,13.31,0.00
08/02/2023,09:22:03,0.00,0.00,13.31,0.00
08/02/2023,09:22:03,0.00,0.00,13.31,0.00
08/02/2023,09:22:22,0.00,0.00,13.31,0.00
08/02/2023,09:22:22,0.00,0.00,13.31,0.00
08/02/2023,09:23:03,0.00,0.00,13.31,0.00
08/02/2023,09:23:04,0.00,0.00,13.31,0.00
08/02/2023,09:23:04,0.00,0.00,13.31,0.00
08/02/2023,09:23:22,0.00,0.00,13.31,0.00
08/02/2023,09:24:04,0.00,0.00,13.31,0.00
08/02/2023,09:24:04,0.00
08/02/2023,09:25:03,0.00,0.00,13.31,0.00
08/02/2023,09:25:04,0.00,0.00,13.31,0.00
08/02/2023,09:25:04,0.00,0.00,13.31,0.00
08/02/2023,09:25:04,0.00,0.00,13.31,0.00
08/02/2023,09:26:02,0.00,0.00,13.31,0.00
08/02/2023,09:26:03,0.00,0.00,13.31,0.00
08/02/2023,09:26:04,0.00,0.00,13.31,0.00
08/02/2023,09:26:05,0.00,0.00,13.31,0.00
08/02/2023,09:26:05,0.00,0.00,13.31,0.00
08/02/2023,09:27:04
08/02/2023,09:27:04,0.00,0.00,13.31,0.00
08/02/2023,09:28:04,0.00,0.00,13.31,0.00
08/02/2023,09:28:04,0.00,0.00,13.31,0.00
08/02/2023,09:29:03
08/02/2023,09:29:04,0.00,0.00,13.31,0.00
08/02/2023,09:34:04,0.00,0.00,13.31,0.00
08/02/2023,09:37:04,0.00,0.00,13.31,0.00
08/02/2023,09:37:04,0.00,0.00,13.31,0.00
08/02/2023,09:37:04,0.00,0.00,13.31,0.00
08/02/2023,09:37:04,0.00,0.00,13.31,0.00
08/02/2023,09:40:04,0.00,0.00,13.31,0.00
08/02/2023,09:44:04,0.00,0.00,13.31,0.00
08/02/2023,09:44:04,0.00,0.00,13.31,0.00
08/02/2023,09:44:04,0.00,0.00,13.31,0.00
08/02/2023,09:45:02,0.00,0.00,13.31,0.00
08/02/2023,09:45:04,0.00,0.00,13.31,0.00
08/02/2023,09:46:04,0,0.00,13.31,0.00
08/02/2023,09:46:04,0.00,0.00,13.31,0.00
08/02/2023,09:46:05,0.00,0.00,13.31,0.00
08/02/2023,09:46:05,0.00,0.00,13.31,0.00
08/02/2023,09:47:05,0.00,0.00,13.31,0.00
08/02/2023,09:47:05,0.00,0.00,13.31,0.00
08/02/2023,09:47:05,0.00,0.00,13.31,0.00
08/02/2023,09:48:03,0.00,0.00,13.31,0.00
08/02/2023,09:48:03,0.00,0.00,13.31,0.00
08/02/2023,09:48:04,0.00,0.00,13.31,0.00
08/02/2023,09:48:04,0.00,0.00,13.31,0.00
08/02/2023,09:49:04,0.00,0.00,13.31,0.00
08/02/2023,09:49:04,0.00,0.00,13.31,0.00
08/02/2023,09:49:05,0.00,0.00,13.31,0.00
