date,time,Acc,EventAcc,TotalAcc,RInt
08/15/2023,08:41:57,0.00,0.00,13.46,0.00
08/15/2023,08:41:57,0.00,0.00,13.46,0.00
08/15/2023,08:41:57,0.00,0.00,13.46,0.00
08/15/2023,08:42:03,13.46,0.00
08/15/2023,08:42:03,0.00,13.46,0.00
08/15/2023,08:42:03,0.00,0.00,13.46,0.00
08/15/2023,08:43:03,0.00,0.00,13.46,0.00
08/15/2023,08:43:04,0.00,0.00,13.46,0.00
08/15/2023,08:43:04,0.00,0.00,13.46,0.00
08/15/2023,08:43:55,0.00,0.00,13.46,0.00
08/15/2023,08:44:04,0.00,0.00,13.46,0.00
08/15/2023,08:44:04,0.00,0.00,13.46,0.00
08/15/2023,08:47:03,0.00,0.00,13.46,0.00
08/15/2023,08:47:03,0.00,0.00,13.4,0.00
08/15/2023,08:47:03,0.00,0.00,13.46,0.00
08/15/2023,08:47:04,0.00,0.00,13.46,0.00
08/15/2023,08:47:04,0.00,0.00,13.46,0.00
08/15/2023,08:48:04,0.00,0.00,13.46,0.00
08/15/2023,08:48:04,0.00,0.00,13.46,0.00
08/15/2023,08:48:04,0.00,0.00,13.46,0.00
08/15/2023,08:48:04,0.00,0.00,13.46,0.00
08/15/2023,08:49:03,0.00,0.00,13.46,0.00
08/15/2023,08:49:04,0.00,0.00,13.46,0.00
08/15/2023,08:49:04,0.00,0.00,13.46,0.00
08/15/2023,08:49:04,0.00,0.00,13.46,0.00
08/15/2023,08:50:03,0.00ventAcc,13.46,0.00
08/15/2023,08:50:03,mmph
08/15/2023,08:50:04,0.00,0.00,13.46,0.00
08/15/2023,08:50:04,0.00,0.00,13.46,0.00
08/15/2023,08:51:04,0.00,0.00,13.46,0.00
08/15/2023,08:51:04,0.00,0.00,13.46,0.00
08/15/2023,08:52:03,0.00,0.00,13.46,0.00
08/15/2023,08:57:05,13.46,0.00
08/15/2023,08:57:05,mm,13.46,0.00
08/15/2023,08:57:05,0.00,0.00,13.46,0.00
08/15/2023,08:58:03,0.00,0.00,13.46,0.00
08/15/2023,08:58:04,0.00,0.00,13.46,0.00
08/15/2023,08:59:04,0.00,0.00,13.46,0.00
08/15/2023,08:59:04,0.00,0.00,13.46,0.00
08/15/2023,08:59:04,0.00,0.00,13.46,0.00
08/15/2023,09:00:03,0.00,0.00,13.46,0.00
08/15/2023,09:00:04,0.00,0.00,13.46,0.00
08/15/2023,09:00:04,0.00,0.00,13.46,0.00
08/15/2023,09:00:04,0.00,0.00,13.46,0.00
08/15/2023,09:01:03,0.00,0.00,13.46,0.00
08/15/2023,09:01:04,0.00,0.00,13.46,0.00
08/15/2023,09:01:04,0.00,0.00,13.46,0.00
08/15/2023,09:01:04,0.00,0.00,13.46,0.00
08/15/2023,09:02:03,0.00,0.00,13.46,0.00
08/15/2023,09:02:04,0.00,0.00,13.46,0.00
08/15/2023,09:02:04,0.00,0.00,13.46,0.00
08/15/2023,09:02:05,0.00,0.00,13.46,0.00
08/15/2023,09:03:04,0.00,0.00,13.46,0.00
08/15/2023,09:03:05,0.00,0.00,13.46,0.00
08/15/2023,09:04:03,0.00,0.00,13.46,0.00
08/15/2023,09:04:03,0.00,0.00,13.46,0.00
08/15/2023,09:04:03,0.00,0.00,13.46,0.00
08/15/2023,09:05:04,0.00,0.00,13.46,0.00
08/15/2023,09:05:04,0.00,0.00,13.46,0.00
08/15/2023,09:06:03,0.00,0.00,mm,000
08/15/2023,09:06:03,mmph
08/15/2023,09:06:05,0.00,0.00,13.46,0.00
08/15/2023,09:07:04,mm,0.00,13.46,0.00
08/15/2023,09:07:05,0.00,0.00,13.46,0.00
08/15/2023,09:07:05,0.00,0.00,13.46,0.00
08/15/2023,09:08:04,0.00,0.00,13.46,0.00
08/15/2023,09:08:04,0.00,0.00,13.46,0.00
08/15/2023,09:09:03,0.00,0.00,13.46,0.00
08/15/2023,09:09:05,0.00,0.00,13.46,0.00
08/15/2023,09:10:04,0.00,0.00,13.46,0.00
08/15/2023,09:10:04,0.00,0.00,13.46,0.00
08/15/2023,09:10:04,0.00,0.00,13.46,0.00
08/15/2023,09:11:04,0.00,0.00,13.46,0.00
08/15/2023,09:11:04,0.00,0.00,13.46,0.00
08/15/2023,09:11:05,0.00,0.00,13.46,0.00
08/15/2023,09:12:03,13.46,0.00
08/15/2023,09:12:04,0.00,0.00,13.46,0.00
08/15/2023,09:12:04,0.00,0.00,13.46,0.00
08/15/2023,09:13:04,0.00,0.00,13.46,0.00
08/15/2023,09:13:05,0.00,0.00,13.46,0.00
08/15/2023,09:14:04,0.00,0.00,13.46,0.00
08/15/2023,09:14:04,0.00,0.00,13.46,0.00
08/15/2023,09:15:03,0.00,0.00,13.46,0.00
08/15/2023,09:15:04,0.00,0.00,13.46,0.00
08/15/2023,09:16:03,0.00,13.46,0.00
08/15/2023,09:16:04,mmph
08/15/2023,09:16:04,0.00,0.00,13.46,0.00
08/15/2023,09:16:04,0.00,0.00,13.46,0.00
08/15/2023,09:17:03,0.00,0.00,13.46,0.00
08/15/2023,09:19:03,0.00,0.00,13.46,0.00
08/15/2023,09:19:03,.0,0.00,13.46,0.00
08/15/2023,09:19:04,0.00,0.00,13.46,0.00
08/15/2023,09:19:04,0.00,0.00,13.46,0.00
08/15/2023,09:20:03,0.00,0.00,13.46,0.00
08/15/2023,09:21:04,0.00,0.00,13.46,0.00
08/15/2023,09:21:04,0.00,0.00,13.46,0.00
08/15/2023,09:22:03,0.00,0.00,13.46,0.00
08/15/2023,09:22:04,0.00,0.00,13.46,0.00
08/15/2023,09:23:03,0.00,0.00,13.46,0.00
08/15/2023,09:25:02,0.00,0.00,13.46,0.00
08/15/2023,09:25:03,0.00,0.00,13.46,0.00
08/15/2023,09:25:04,0.00,0.00,13.46,0.00
08/15/2023,09:25:04,mm,0.00
08/15/2023,09:25:04,0.00,0.00,13.46,0.00
08/15/2023,09:27:04,0.00,0.00,13.46,0.00
08/15/2023,09:27:04,0.00,0.00,13.46,0.00
08/15/2023,09:31:03,0.00,0.00,13.46,0.00
08/15/2023,09:34:04,mm,0.00,13.46,0.00
08/15/2023,09:34:04,0.00,0.00,13.46,0.00
08/15/2023,09:35:04,0.00,0.00,13.46,0.00
08/15/2023,09:35:04,0.00,0.00,13.46,0.00
08/15/2023,09:35:04,0.00,0.00,13.46,0.00
08/15/2023,09:38:03,0.00,0.00,13.46,0.00
08/15/2023,09:38:03,0.00,0.00,13.46,0.00
08/15/2023,09:38:04,0.00,0.00,13.46,0.00
08/15/2023,09:38:04,0.00,0.00,13.46,0.00
08/15/2023,09:38:04,0.00,0.00,13.46,0.00
08/15/2023,09:38:04,0.00,0.00,13.46,0.00
08/15/2023,09:39:03,0.00,0.00,13.46,0.00
08/15/2023,09:39:03,0.00,0.00,13.46,0.00
08/15/2023,09:39:04,0.00,0.00,13.46,0.00
08/15/2023,09:41:04,0.00,0.00,13.46,0.00
08/15/2023,09:41:04,0.00,0.00,13.46,0.00
08/15/2023,09:42:04,0.00,0.00,13.46,0.00
08/15/2023,09:42:04
08/15/2023,09:42:04,0.00,0.00,13.46,0.00
08/15/2023,09:42:05,0.00,0.00,13.46,0.00
08/15/2023,09:43:03,0.00,0.00,13.46,0.00
08/15/2023,09:46:04,0.00,0.00,13.46,0.00
08/15/2023,09:46:04,0.00,0.00,13.46,0.00
08/15/2023,09:46:04,0.00,0.00,13.46,0.00
08/15/2023,09:47:04,0.00,0.00,13.46,0.00
08/15/2023,09:47:04,0.00,0.00,13.46,0.00
08/15/2023,09:47:05,0.00,0.00,13.46,0.00
08/15/2023,09:47:05,0.00,0.00,13.46,0.00
08/15/2023,09:47:05,0.00,0.00,13.46,0.00
08/15/2023,09:48:03,0.00,0.00,13.46,0.00
08/15/2023,09:48:04,0.00,0.00,13.46,0.00
08/15/2023,09:48:04,0.00,0.00,13.46,0.00
08/15/2023,09:48:04,0.00,0.00,13.46,0.00
08/15/2023,09:49:04
08/15/2023,09:49:05,0.00,0.00,13.46,0.00
08/15/2023,09:49:05,0.00,0.00,13.46,0.00
08/15/2023,09:50:04,0.00,0.00,13.46,0.00
08/15/2023,09:50:04,0.00,0.00,13.46,0.00
08/15/2023,09:51:03,0.00,0.00,13.46,0.00
08/15/2023,09:51:03,0.00,0.00,13.46,0.00
08/15/2023,09:51:03,0.00,0.00,13.46,0.00
08/15/2023,09:51:04,0.00,0.00,13.46,0.00
08/15/2023,09:52:04,0.00,0.00,13.46,0.00
08/15/2023,09:55:03,0.00,0.00,13.46,0.00
08/15/2023,09:55:03
08/15/2023,09:55:04
08/15/2023,09:56:04,0.00,0.00,13.46,0.00
08/15/2023,09:56:05,0.00,0.00,13.46,0.00
08/15/2023,09:56:05,0.00,0.00,13.46,0.00
08/15/2023,09:57:03,0.00,0.00,13.46,0.00
08/15/2023,09:57:04,0.00,0.00,13.46,0.00
08/15/2023,09:57:04,0.00,0.00,13.46,0.00
08/15/2023,09:57:05,0.00,0.00,13.46,0.00
08/15/2023,09:58:03,0.00,0.00,13.46,0.00
08/15/2023,09:58:04,0.00,0.00,13.46,0.00
08/15/2023,09:58:04,0.00,0.00,13.46,0.00
08/15/2023,09:58:04,0.00,0.00,13.46,0.00
08/15/2023,10:01:03,0.00,0.00,13.46,0.00
08/15/2023,10:03:04,ph
08/15/2023,10:03:04,0.00,0.00,13.46,0.00
08/15/2023,10:03:05,0.00,0.00,13.46,0.00
08/15/2023,10:03:05,0.00,0.00,13.46,0.00
08/15/2023,10:04:04,0.00,0.00,13.46,0.00
08/15/2023,10:04:05,0.00,0.00,13.46,0.00
08/15/2023,10:05:04,0.00,0.00,13.46,0.00
08/15/2023,10:05:05,0.00,0.00,13.46,0.00
08/15/2023,10:05:05,0.00,0.00,13.46,0.00
08/15/2023,10:06:04,0.00,0.00,13.46,0.00
08/15/2023,10:06:05,0.00,0.00,13.46,0.00
08/15/2023,10:07:03,0.00,0.00,13.46,0.00
08/15/2023,10:07:03,0.00,0.00,13.46,0.00
08/15/2023,10:07:04,0.00,0.00,13.46,0.00
08/15/2023,10:08:02,0.00,0.00,13.46,0.00
08/15/2023,10:08:03,0.00,0.00,13.46,0.00
08/15/2023,10:08:04,0.00,0.00,13.46,0.00
08/15/2023,10:08:04,0.00,0.00,13.46,0.00
08/15/2023,10:09:04,0.00,0.00,13.46,0.00
08/15/2023,10:09:04,0.00,0.00,13.46,0.00
08/15/2023,10:09:04,0.00,0.00,13.46,0.00
08/15/2023,10:09:05,0.00,0.00,13.46,0.00
08/15/2023,10:10:05,0.00,0.00,13.46,0.00
08/15/2023,10:10:05,0.00,0.00,13.46,0.00
08/15/2023,10:11:03,0.00,0.00,13.46,0.00
08/15/2023,10:12:03,0.00,0.00,13.46,0.00
08/15/2023,10:12:04,0.00,0.00,13.46,0.00
08/15/2023,10:12:04,0.00,0.00,13.46,0.00
08/15/2023,10:12:04,0.00,0.00,13.46,0.00
08/15/2023,10:13:03,0.00,0.00,13.46,0.00
08/15/2023,10:13:04,0.00,0.00,13.46,0.00
08/15/2023,10:13:04,0.00,0.00,13.46,0.00
08/15/2023,10:14:04,0.00,0.00,13.46,0.00
08/15/2023,10:19:04,mm,0.00
08/15/2023,10:20:03
08/15/2023,10:20:03,0.00,0.00,13.46,0.00
08/15/2023,10:21:03,0.00,0.00,13.46,0.00
08/15/2023,10:21:04,0.00,0.00,13.46,0.00
08/15/2023,10:21:04,0.00,0.00,13.46,0.00
08/15/2023,10:22:03,0.00,0.00,13.46,0.00
08/15/2023,10:22:03,0.00,0.00,13.46,0.00
08/15/2023,10:22:03,0.00,0.00,13.46,0.00
08/15/2023,10:22:03,0.00,0.00,13.46,0.00
08/15/2023,10:22:04,0.00,0.00,13.46,0.00
08/15/2023,10:23:03,0.00,0.00,13.46,0.00
08/15/2023,10:23:03,0.00,0.00,13.46,0.00
08/15/2023,10:23:03,0.00,0.00,13.46,0.00
08/15/2023,10:24:04,0.00,0.00,13.46,0.00
08/15/2023,10:24:04,0.00,0.00,13.46,0.00
08/15/2023,10:24:04,0.00,0.00,13.46,0.00
08/15/2023,10:26:04,0.00,.0,13.6mm,0.00
08/15/2023,10:26:04,0.00,0.00,13.46,0.00
08/15/2023,10:26:04,mm,0.00,13.46,0.00
08/15/2023,10:27:04,0.00,0.00,13.46,0.00
08/15/2023,10:27:04,0.00,0.00,13.46,0.00
08/15/2023,10:27:04,0.00,0.00,13.46,0.00
08/15/2023,10:27:05,0.00,0.00,13.46,0.00
08/15/2023,10:32:04,0.00,0.00,13.46,0.00
08/15/2023,10:32:04,0.00,0.00,13.46,0.00
08/15/2023,10:38:03,mm,0.00
08/15/2023,10:38:03,0.00,0.00,13.46,0.00
08/15/2023,10:38:03,0.00,0.00,13.46,0.00
08/15/2023,10:38:04,0.00,0.00,13.46,0.00
08/15/2023,10:38:04,0.00,0.00,13.46,0.00
08/15/2023,10:39:04
08/15/2023,10:39:04,0.00,0.00,13.46,0.00
08/15/2023,10:39:05,0.00,0.00,13.46,0.00
08/15/2023,10:40:02,0.00,0.00,13.46,0.00
