date,time,Acc,EventAcc,TotalAcc,RInt
04/23/2023,16:10:05,0.00,0.00,2.53,0.00
04/23/2023,16:10:06,0.00,0.00,2.53,0.00
04/23/2023,16:10:36,0.00,0.00,2.53,0.00
04/23/2023,16:11:02,0.00,0.00,2.53,0.00
04/23/2023,16:11:32,0.00,0.00,2.53,0.00
04/23/2023,16:12:02,0.00,0.00,2.53,0.00
04/23/2023,16:12:32,0.00,0.00,2.53,0.00
04/23/2023,16:13:02,0.00,0.00,2.53,0.00
04/23/2023,16:13:32,0.00,0.00,2.53,0.00
04/23/2023,16:14:03,0.00,0.00,2.53,0.00
04/23/2023,16:14:33,0.00,0.00,2.53,0.00
04/23/2023,16:15:02,0.00,0.00,2.53,0.00
04/23/2023,16:15:32,0.00,0.00,2.53,0.00
04/23/2023,16:16:02,0.00,0.00,2.53,0.00
04/23/2023,16:16:32,0.00,0.00,2.53,0.00
04/23/2023,16:17:02,0.00,0.00,2.53,0.00
04/23/2023,16:17:32,0.00,0.00,2.53,0.00
04/23/2023,16:18:02,0.00,0.00,2.53,0.00
04/23/2023,16:18:32,0.00,0.00,2.53,0.00
04/23/2023,16:19:02,0.00,0.00,2.53,0.00
04/23/2023,16:19:32,0.00,0.00,2.53,0.00
04/23/2023,16:20:02,0.00,0.00,2.53,0.00
04/23/2023,16:20:32,0.00,0.00,2.53,0.00
04/23/2023,16:21:03,0.00,0.00,2.53,0.00
04/23/2023,16:21:33,0.00,0.00,2.53,0.00
04/23/2023,16:22:02,0.00,0.00,2.53,0.00
04/23/2023,16:22:32,0.00,0.00,2.53,0.00
04/23/2023,16:23:02,0.00,0.00,2.53,0.00
04/23/2023,16:23:32,0.00,0.00,2.53,0.00
04/23/2023,16:24:02,0.00,0.00,2.53,0.00
04/23/2023,16:24:32,0.00,0.00,2.53,0.00
04/23/2023,16:25:02,0.00,0.00,2.53,0.00
04/23/2023,16:25:32,0.00,0.00,2.53,0.00
04/23/2023,16:26:02,0.00,0.00,2.53,0.00
04/23/2023,16:26:32,0.00,0.00,2.53,0.00
04/23/2023,16:27:02,0.00,0.00,2.53,0.00
04/23/2023,16:27:32,0.00,0.00,2.53,0.00
04/23/2023,16:28:02,0.00,0.00,2.53,0.00
04/23/2023,16:28:32,0.00,0.00,2.53,0.00
04/23/2023,16:29:02,0.00,0.00,2.53,0.00
04/23/2023,16:29:32,0.00,0.00,2.53,0.00
04/23/2023,16:30:03,0.00,0.00,2.53,0.00
04/23/2023,16:30:33,0.00,0.00,2.53,0.00
04/23/2023,16:31:02,0.00,0.00,2.53,0.00
04/23/2023,16:31:32,0.00,0.00,2.53,0.00
04/23/2023,16:32:02,0.00,0.00,2.53,0.00
04/23/2023,16:32:32,0.00,0.00,2.53,0.00
04/23/2023,16:33:02,0.00,0.00,2.53,0.00
04/23/2023,16:33:32,0.00,0.00,2.53,0.00
04/23/2023,16:34:02,0.00,0.00,2.53,0.00
04/23/2023,16:34:32,0.00,0.00,2.53,0.00
04/23/2023,16:35:02,0.00,0.00,2.53,0.00
04/23/2023,16:35:32,0.00,0.00,2.53,0.00
04/23/2023,16:36:02,0.00,0.00,2.53,0.00
04/23/2023,16:36:32,0.00,0.00,2.53,0.00
04/23/2023,16:37:03,0.00,0.00,2.53,0.00
