date,time,Acc,EventAcc,TotalAcc,RInt
08/08/2023,08:43:04,0.00,0.00,13.46,0.00
08/08/2023,08:44:04,0.00,0.00,13.46,0.00
08/08/2023,08:45:04,0.00,0.00,13.46,0.00
08/08/2023,08:45:04,0.00,0.00,13.46,0.00
08/08/2023,08:46:04,0.00,0.00,13.46,0.00
08/08/2023,08:46:05,0.00,0.00,13.46,0.00
08/08/2023,08:47:03,0.00,0.00,13.46,0.00
08/08/2023,08:47:04,0.00,0.00,13.46,0.00
08/08/2023,08:47:04,0.00,0.00,13.46,0.00
08/08/2023,08:48:04,0.00,0.00,13.46,0.00
08/08/2023,08:49:04,0.00,0.00,13.46,0.00
08/08/2023,08:49:05,0.00,0.00,13.46,0.00
08/08/2023,08:50:04,0.00,0.00,13.46,0.00
08/08/2023,08:50:04,0.00,0.00,13.46,0.00
08/08/2023,08:51:04,0.00,0.00,13.46,0.00
08/08/2023,08:53:04,0.00,13.46,0.00
08/08/2023,08:54:03,0.00,0.00,13.46,0.00
08/08/2023,08:57:04,0.00,0.00,13.46,0.00
08/08/2023,08:58:04,0.00,0.00,13.46,0.00
08/08/2023,09:05:03,0.00,0.00,13.46,0.00
08/08/2023,09:05:04,0.00,0.00,13.46,0.00
08/08/2023,09:05:04,0.00,0.00,13.46,0.00
08/08/2023,09:06:04,0.00,0.00,13.46,0.00
08/08/2023,09:07:03,0.00,0.00,13.46,0.00
08/08/2023,09:07:04,0.00,000,13.46,0.00
08/08/2023,09:07:04,mmph
08/08/2023,09:08:04,0.00,0.00,13.46,0.00
08/08/2023,09:08:04,0.00,0.00,13.46,0.00
08/08/2023,09:09:04,0.00,0.00,13.46,0.00
08/08/2023,09:09:04,0.00,0.00,13.46,0.00
08/08/2023,09:09:05,0.00,0.00,13.46,0.00
08/08/2023,09:09:05,0.00,0.00,13.46,0.00
08/08/2023,09:11:04,0.00,0.00,13.46,0.00
08/08/2023,09:11:04,0.00,0.00,13.46,0.00
08/08/2023,09:11:04,0.00,0.00,13.46,0.00
08/08/2023,09:12:05,0.00,0.0,13.46,0.00
08/08/2023,09:12:05,0.00,0.00,13.46,0.00
08/08/2023,09:12:05,0.00,0.00,13.46,0.00
08/08/2023,09:13:03,0.00,0.00,13.46,0.00
08/08/2023,09:13:04,0.00,0.00,13.46,0.00
08/08/2023,09:13:04,0.00,0.00,13.46,0.00
08/08/2023,09:14:04,0.00,0.00,13.46,0.00
08/08/2023,09:14:05,0.00,0.00,13.46,0.00
08/08/2023,09:15:04,0.00,0.00,13.46,0.00
08/08/2023,09:15:04,0.00,0.00,13.46,0.00
08/08/2023,09:16:03,0.00,0.00,13.46,0.00
08/08/2023,09:16:04,0.00,0.00,13.46,0.00
08/08/2023,09:16:04,0.00,0.00,13.46,0.00
08/08/2023,09:17:05,0.00,0.00,13.46,0.00
08/08/2023,09:21:04,0.00,0.00,13.46,0.00
08/08/2023,09:21:04,0.00,0.00,13.46,0.00
08/08/2023,09:21:04,0.00,0.00,13.46,0.00
08/08/2023,09:22:02,0.00,0.00,13.46,0.00
08/08/2023,09:23:04,0.00,0.00,13.46,0.00
08/08/2023,09:23:04,0.00,0.00,13.46,0.00
08/08/2023,09:24:04,0.00,0.00,13.46,0.00
08/08/2023,09:24:05,0.00,0.00,13.46,0.00
08/08/2023,09:25:04,0.00,0.00,13.46,0.00
08/08/2023,09:25:04,0.00,0.00,13.46,0.00
08/08/2023,09:26:05,0.00,0.00,13.46,0.00
08/08/2023,09:26:05,0.00,0.00,13.46,0.00
08/08/2023,09:27:04,0.00,0.00,13.46,0.00
08/08/2023,09:27:04,0.00,0.00,13.46,0.00
08/08/2023,09:28:04,0.00,0.00,13.46,0.00
08/08/2023,09:29:03,0.00,0.00,13.46,0.00
08/08/2023,09:29:04,0.00,0.00,13.46,0.00
08/08/2023,09:31:03,0.00,0.00,13.46,0.00
08/08/2023,09:31:03,0.00,0.00,13.46,0.00
08/08/2023,09:32:03,0.,3.,mmph
08/08/2023,09:32:04,0.00,0.00,13.46,0.00
08/08/2023,13:54:03,0.00,0.00,13.46,0.00
08/08/2023,13:54:03,0.00,0.00,13.46,0.00
08/08/2023,16:52:03,mm,0.00
08/08/2023,16:52:03,0.00,0.00,13.46,0.00
08/08/2023,17:56:03,0.00,0.00,13.46,0.00
08/08/2023,17:56:04,0.00,0.00,13.46,0.00
08/08/2023,17:57:04,0.00,0.00,13.46,0.00
08/08/2023,17:57:04,0.00,0.00,13.46,0.00
08/08/2023,17:58:04,0.00,0.00,13.46,0.00
08/08/2023,17:58:04,0.00,0.00,13.46,0.00
08/08/2023,17:59:03,0.00,0.00,13.46,0.00
08/08/2023,17:59:04,0.00,0.00,13.46,0.00
08/08/2023,18:05:04,0.00,0.00,13.46,0.00
08/08/2023,18:05:04,0.00,0.00,13.46,.00
08/08/2023,18:05:05,mm,0.00,13.46,0.00
08/08/2023,18:06:03,0.00,0.00,13.46,0.00
08/08/2023,18:06:03,0.00,0.00,13.46,0.00
08/08/2023,18:06:04,0.00,0.00,13.46,0.00
08/08/2023,18:07:04,0.00,0.00,13.46,0.00
08/08/2023,18:07:04,0.00,0.00,13.46,0.00
08/08/2023,18:09:04,0.00,0.00,13.46,0.00
08/08/2023,18:11:04,0.00,0.00t14,0.00
08/08/2023,18:11:04,0.00,0.00,13.46,0.00
08/08/2023,18:11:04,0.00,0.00,13.46,0.00
08/08/2023,18:12:03,0.00,0.00,13.46,0.00
08/08/2023,18:12:04,0.00,0.00,13.46,0.00
08/08/2023,18:13:03,0.00,0.00,13.46,0.00
08/08/2023,18:13:03,0.00,0.00,13.46,0.00
08/08/2023,18:13:04,0.00,0.00,13.46,0.00
08/08/2023,18:14:04,0.00,0.00,13.46,0.00
08/08/2023,18:15:04,0.00,0.00,13.46,0.00
08/08/2023,18:15:05,0.00,0.00,13.46,0.00
08/08/2023,18:16:03,0.00,0.00,13.46,0.00
08/08/2023,18:16:04,0.00,0.00,13.46,0.00
08/08/2023,18:17:04,0.00,0.00,13.46,0.00
08/08/2023,18:17:05,0.00,0.00,13.46,0.00
08/08/2023,18:18:04,0.00,0.00,13.46,0.00
08/08/2023,18:18:04,0.00,0.00,13.46,0.00
08/08/2023,18:18:04,0.00,0.00,13.46,0.00
08/08/2023,18:19:04,0.00,0.00,13.46,0.00
08/08/2023,18:19:05,0.00,0.00,13.46,0.00
08/08/2023,18:20:04,0.00,0.00,13.46,0.00
08/08/2023,18:20:04,0.00,0.00,13.46,0.00
08/08/2023,18:20:04,0.00,0.00,13.46,0.00
08/08/2023,18:21:03,0.00,0.00,13.46,0.00
08/08/2023,18:21:04,0.00,0.00,13.46,0.00
08/08/2023,18:22:05,0.00,0.00,13.46,0.00
08/08/2023,18:23:03,0.00,0.00,13.46,0.00
08/08/2023,18:23:03
08/08/2023,18:25:02,0.00,0.00,13.46,0.00
