date,time,Acc,EventAcc,TotalAcc,RInt
07/16/2023,00:00:02,0.00,0.00,11.85,0.00
07/16/2023,00:01:02,0.00,0.00,11.85,0.00
07/16/2023,00:01:02,0.00,0.00,11.85,0.00
07/16/2023,00:02:02
07/16/2023,00:02:02,0.00,0.00,11.85,0.00
07/16/2023,00:02:03,0.00,0.00,11.85,0.00
07/16/2023,00:03:02,0.00,0.00,11.85,0.00
07/16/2023,00:03:03,0.00,0.00,11.85,0.00
07/16/2023,00:03:03,0.00,0.00,11.85,0.00
07/16/2023,00:04:02,0.00,0.00,11.85,0.00
07/16/2023,00:04:03,0.00,0.00,11.85,0.00
07/16/2023,00:05:03,0.00,0.00,11.85,0.00
07/16/2023,00:05:03,0.00,0.00,11.85,0.00
07/16/2023,00:06:02,0.00,0.00,11.85,0.00
07/16/2023,00:06:03,0.00,0.00,11.85,0.00
07/16/2023,00:06:03,0.00,0.00,11.85,0.00
07/16/2023,00:07:02,0.00,0.00,11.85,0.00
07/16/2023,00:07:03,0.00,0.00,11.85,0.00
07/16/2023,00:07:03,0.00,0.00,11.85,0.00
07/16/2023,00:08:02,0.00,0.00,11.85,0.00
07/16/2023,00:08:03,0.00,0.00,11.85,0.00
07/16/2023,00:08:03,0.00,0.00,11.85,0.00
07/16/2023,00:09:02,0.00,0.00,11.85,0.00
07/16/2023,00:09:03,0.00,0.00,11.85,0.00
07/16/2023,00:10:02,0.00,0.00,11.85,0.00
07/16/2023,00:10:03,0.00,0.00,11.85,0.00
07/16/2023,00:11:03,0.00,0.00,11.85,0.00
07/16/2023,00:11:03,0.00,0.00,11.85,0.00
07/16/2023,00:12:02,0.00,0.00,11.85,0.00
07/16/2023,00:13:03,0.00,0.00,11.85,0.00
07/16/2023,00:13:03,0.00,0.00,11.85,0.00
07/16/2023,00:13:03,0.00,0.00,11.85,0.00
07/16/2023,00:13:03,0.00,0.00,11.85,0.00
07/16/2023,00:14:03,0.00,0.00,11.85,0.00
07/16/2023,00:14:03,0.00,0.00,11.85,0.00
