date,time,temp (c),pressure,humidity,gas
08/08/2023,08:43:04,152.718671875,1230.4000916110867,0.0,2771
08/08/2023,08:44:04,-0.621953125,598.7407748258586,0.0,12915663
08/08/2023,08:45:03,-25.9325,-8449843.279230252,64.53158884716547,2651
08/08/2023,08:45:04,152.39953125,1230.6507336192526,100,2437
08/08/2023,08:46:04,21.1653515625,1010.4200430638228,70.21446571524405,2618
08/08/2023,08:46:05,21.051484375,1010.3819330017018,70.09262097148466,640000
08/08/2023,08:47:03,5.820625,1462.896121866136,0.0,18118
08/08/2023,08:47:04,-0.6369921875,892.8793692195544,0.0,12547275
08/08/2023,08:47:04,151.3821484375,1229.7685403802925,0.0,2717
08/08/2023,08:48:04,-130.714921875,470.42308857244296,0,10240000
08/08/2023,08:49:04,165.2003125,773.7253437139962,0.0,808370
08/08/2023,08:49:05,111.8221875,10924.97273333728,0.0,2954
08/08/2023,08:50:04,0.409296875,9123.28390608691,0,12946860
08/08/2023,08:50:04,21.11984375,1010.3901655312094,70.76774634211088,3033
08/08/2023,08:51:04,-130.73015625,706.8798480650588,0,10216056
08/08/2023,08:53:03,-130.73015625,706.8798480650588,0,10216056
08/08/2023,08:53:03,-92.9205859375,22355.179633765685,100,242654
08/08/2023,08:54:03,-124.281328125,1162.9576257928948,100,242654
08/08/2023,08:57:04,-0.6369921875,892.8793692195544,0.0,12547275
08/08/2023,08:58:04,-0.6369921875,892.8793692195544,0.0,12931242
08/08/2023,09:05:03,-0.47234375,9794.568330600414,0.0,12931242
08/08/2023,09:05:04,-0.47234375,9794.568330600414,0.0,12931242
08/08/2023,09:05:04,150.9173046875,1229.8056329140281,0.0,12946860
08/08/2023,09:06:04,-124.281328125,1162.9576257928948,100,242654
08/08/2023,09:07:03,-92.9205859375,22355.179633765685,100,242654
08/08/2023,09:07:04,5.820625,1462.896121866136,0.0,18270
08/08/2023,09:07:04,165.2003125,773.7253437139962,0.0,12561247
08/08/2023,09:07:04,-157.0889453125,-27843.61082043693,100,804685
08/08/2023,09:08:04,151.17375,1229.6760340465926,0.0,12946860
08/08/2023,09:08:04,-124.281328125,1162.9576257928948,100,242654
08/08/2023,09:09:03,-0.6369921875,892.8793692195544,0.0,12547275
