date,time,Acc,EventAcc,TotalAcc,RInt
04/10/2023,20:36:02,0.00,0.00,1.37,0.00
04/10/2023,20:36:32,0.00,0.00,1.37,0.00
04/10/2023,20:37:02,0.00,0.00,1.37,0.00
04/10/2023,20:37:32,0.00,0.00,1.37,0.00
04/10/2023,20:38:02,0.00,0.00,1.37,0.00
04/10/2023,20:38:32,0.00,0.00,1.37,0.00
04/10/2023,20:39:02,0.00,0.00,1.37,0.00
04/10/2023,20:39:32,0.00,0.00,1.37,0.00
04/10/2023,20:40:02,0.00,0.00,1.37,0.00
04/10/2023,20:40:32,0.00,0.00,1.37,0.00
04/10/2023,20:40:40,0.00,0.00,1.37,0.00
04/10/2023,20:40:45,0.00,0.00,1.37,0.00
04/10/2023,20:41:02,0.00,0.00,1.37,0.00
04/10/2023,20:41:32,0.00,0.00,1.37,0.00
04/10/2023,20:42:02,0.00,0.00,1.37,0.00
04/10/2023,20:42:32,0.00,0.00,1.37,0.00
04/10/2023,20:43:03,0.00,0.00,1.37,0.00
04/10/2023,20:43:33,0.00,0.00,1.37,0.00
04/10/2023,20:44:02,0.00,0.00,1.37,0.00
04/10/2023,20:44:32,0.00,0.00,1.37,0.00
04/10/2023,20:45:02,0.00,0.00,1.37,0.00
04/10/2023,20:45:32,0.00,0.00,1.37,0.00
04/10/2023,20:46:02,0.00,0.00,1.37,0.00
04/10/2023,20:46:32,0.00,0.00,1.37,0.00
04/10/2023,20:47:02,0.00,0.00,1.37,0.00
04/10/2023,20:47:32,0.00,0.00,1.37,0.00
04/10/2023,20:48:02,0.00,0.00,1.37,0.00
04/10/2023,20:48:32,0.00,0.00,1.37,0.00
04/10/2023,20:49:02,0.00,0.00,1.37,0.00
04/10/2023,20:49:32,0.00,0.00,1.37,0.00
04/10/2023,20:50:02,0.00,0.00,1.37,0.00
04/10/2023,20:50:32,0.00,0.00,1.37,0.00
04/10/2023,20:51:02,0.00,0.00,1.37,0.00
04/10/2023,20:51:32,0.00,0.00,1.37,0.00
04/10/2023,20:52:02,0.00,0.00,1.37,0.00
04/10/2023,20:52:32,0.00,0.00,1.37,0.00
04/10/2023,20:53:02,0.00,0.00,1.37,0.00
04/10/2023,20:53:32,0.00,0.00,1.37,0.00
04/10/2023,20:54:03,0.00,0.00,1.37,0.00
04/10/2023,20:54:33,0.00,0.00,1.37,0.00
04/10/2023,20:55:02,0.00,0.00,1.37,0.00
04/10/2023,20:55:32,0.00,0.00,1.37,0.00
04/10/2023,20:58:03,0.00,0.00,1.37,0.00
04/10/2023,20:59:02,0.00,0.00,1.37,0.00
04/10/2023,20:59:32,0.00,0.00,1.37,0.00
04/10/2023,21:00:02,0.00,0.00,1.37,0.00
04/10/2023,21:03:50,0.00,0.00,1.37,0.00
04/10/2023,21:04:02,0.00,0.00,1.37,0.00
